Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200,KC_Middle,KC_Upper,KC_Lower,DC_Upper,DC_Lower,DC_Middle
2024-12-05 00:00:00-05:00,143.67999267578125,143.9499969482422,140.3800048828125,141.36000061035156,29576900,0.0,0.0,141.31399841308593,141.3565442213615,139.7500015258789,140.27475070423696,,139.2603785384071,,138.37086492505992,,138.00666212052562,,137.80902889487672,,1.0366653766697311,0.5182325325439157,0.5184328441258155,,,,,,,,,,,,,,-15982700.0,,,139.55330548006248,3.758070251578491,2.7325540262020898,,,138.54000091552734,,,,3.7599945068359375,,-1.8265190516555396,3.758070251578491,,,,,1.1520565773836664,,,,139.2603785384071,,,,,
2024-12-06 00:00:00-05:00,141.47999572753906,142.7899932861328,137.39999389648438,138.58999633789062,33576800,0.0,0.0,141.59599914550782,140.4343615935379,139.86000061035156,139.9684317285376,,139.1965326145484,,138.37945831379838,,138.01821329314672,,137.81679971520524,,0.8484686708079039,0.5842797601967133,0.26418891061119054,,,,,,,,,,,,,,-49559500.0,,,139.55732794050707,1.0278493493157237,0.8000514952203225,,,138.54000091552734,,,,1.0999908447265625,,-1.9595389505523864,1.0278493493157237,,,,,-0.9080539589007693,,,,139.1965326145484,,,,,
2024-12-09 00:00:00-05:00,135.7100067138672,135.77000427246094,130.0,130.8699951171875,57055600,0.0,0.0,139.35799865722657,137.24623943475444,139.11199951171875,138.31417052647396,,138.40352904337118,,138.08496956099012,,137.87666441837524,,137.74767728139412,,0.07551139737509516,0.48252608763238974,-0.4070146902572946,,,,,,,,,,,,,,-106615100.0,,,138.4860466647211,-7.876955253917167,-5.406585223228299,,,137.05999755859375,,,,-7.480010986328125,,-5.570388501837686,-7.876955253917167,,,,,-5.924725705518269,,,,138.40352904337118,,,,,
2024-12-10 00:00:00-05:00,131.55999755859375,131.55999755859375,127.06999969482422,127.73999786376953,38907200,0.0,0.0,136.50999908447267,134.07749224442614,137.77299880981445,136.3915936787095,,137.38795464531387,,137.67928439639323,,137.675938347987,,137.64809838171627,34.96950452913741,-0.780628827352075,0.2298951046354968,-1.0105239319875718,,,,,,3.929609084038363,,4.552145276750837,,,,,-96.07039091596164,-145522300.0,,,137.60881708300255,-10.029580428426142,-9.487711015217053,,38.35343203234979,135.59499740600586,,,,-13.390007019042969,,-2.3916843968819657,-10.029580428426142,,,,,-7.282269408895385,,,,137.38795464531387,146.49224519881554,128.2836640918122,,,
2024-12-11 00:00:00-05:00,128.52000427246094,131.2100067138672,126.22000122070312,130.14999389648438,45588100,0.0,0.0,133.74199676513672,132.76832612844555,137.01599807739257,135.25675735466857,,136.69862505018725,,137.38401810227916,,137.52690974498694,,137.5734903768881,39.42060382496729,-1.250247509900646,-0.06613341827173175,-1.1841140916289143,,,,,,21.95527383142357,,4.530716487339565,,15.528907548935212,34.05325610685044,,-78.04472616857643,-99934200.0,,,136.80221253265807,-9.611786282858878,-5.496665159106002,,44.29692239811793,135.1699981689453,,,,-7.57000732421875,,1.8866416729433677,-9.611786282858878,,,,,-5.01109671662573,,,,136.69862505018725,145.79512331663028,127.60212678374421,,,
2024-12-12 00:00:00-05:00,130.0,132.32000732421875,129.07000732421875,130.60000610351562,34267100,0.0,0.0,131.58999786376953,132.04555278680226,136.45199813842774,134.41007530900438,,136.11780419812328,,137.11797841605315,,137.38974333624492,,137.50410247367046,40.30942919710912,-1.5680361305968802,-0.36651396073676146,-1.2015221698601186,,,,,,24.469309364807934,16.784730760089953,4.380716051374163,,17.87051530673873,34.322483790497635,,-75.53069063519206,-65667100.0,,,136.3896566236607,-7.611767445088708,-4.1397527614834315,,51.2528800263268,135.1699981689453,,,,-5.6399993896484375,,0.3457642936112393,-7.611767445088708,,,,,-4.288681818331008,,,,136.11780419812328,145.15338134389455,127.08222705235201,,,
2024-12-13 00:00:00-05:00,131.3000030517578,131.3000030517578,124.7699966430664,126.91000366210938,67544700,0.0,0.0,129.25399932861328,130.33370307857132,135.42499923706055,133.04642591865982,,135.240870813741,,136.71766568060437,,137.1822237387373,,137.39868855514746,35.096409018027074,-2.0935056306779245,-0.7119122947249941,-1.3815933359529304,,,,,,11.059468670785883,19.16135062233913,4.697858537946429,,16.664114642493892,38.54339508303823,,-88.94053132921411,-133211800.0,,,135.36852991032188,-8.427731426808567,-7.486506460125372,,42.48585813572563,134.44499588012695,,,,-10.269989013671875,,-2.825422870563643,-8.427731426808567,,,,,-6.287609837859944,,,,135.240870813741,144.3419279468071,126.1398136806749,,,
2024-12-16 00:00:00-05:00,126.01000213623047,127.76000213623047,123.12000274658203,126.69000244140625,42090300,0.0,0.0,128.41800079345703,129.1191361995163,133.88799972534179,131.89071255915917,,134.42650239732816,,136.32442398494953,,136.9744569803743,,137.29213446446346,29.84367205807368,-2.4988905998496023,-1.0693079557499159,-1.4295826440996864,,,,,,17.000004722960234,17.50959425285135,4.7435727800641745,,11.654853228688538,40.65650455959876,,-82.99999527703976,-175302100.0,,,134.72230573183626,-3.194003844837219,-10.819368845088166,,35.50148510969021,133.61999893188477,,,,-15.3699951171875,,-0.173352150622319,-3.194003844837219,,,,,-5.376133259665935,,,,134.42650239732816,143.59775742622375,125.25524736843256,,,
2024-12-17 00:00:00-05:00,124.44999694824219,127.08000183105469,123.1500015258789,125.0199966430664,43314900,0.0,0.0,127.8740005493164,127.75275634736634,132.19199981689454,130.64149148350594,,133.53064470644608,,135.88111310879725,,136.7377349934969,,137.17002364036995,31.367377690797966,-2.9212423561924368,-1.43969483583842,-1.4815475203540167,,,,,,9.04759327029029,12.36902222134547,4.582857949393136,,11.362206987482491,38.29485678299549,,-90.95240672970971,-218617000.0,,,134.0924308366772,-2.1293261830205417,-11.945344129337103,,35.01011248075223,133.5349998474121,,,,-16.959999084472656,,-1.318182781717303,-2.1293261830205417,,,,,-5.425444190088973,,,,133.53064470644608,142.70089262077636,124.36039679211582,,,
2024-12-18 00:00:00-05:00,125.43000030517578,127.75,120.43000030517578,121.41000366210938,49724400,0.0,0.0,126.12600250244141,125.6385054522807,129.93399963378906,128.96303915234293,134.65400085449218,132.37629794031878,,135.31361862069184,,136.4342155611922,,137.0132075211833,29.52224132554592,-3.5068308662673644,-1.8531220419242092,-1.6537088243431552,134.65400085449218,147.93013829697676,121.37786341200761,26.55227488496915,0.0012104518441828764,4.136781644361927,10.06145987920415,4.750001089913504,,11.969909215962296,35.53382230283756,-121.53033824624721,-95.86321835563807,-268341400.0,35628605.0,,133.33210739693223,-6.715321278713549,-15.681645232055134,,34.00983078222352,131.6099967956543,,,,-22.580001831054688,,-2.8875324571185246,-6.715321278713549,,,144.1199951171875,120.43000030517578,-6.560250585454182,-9.835576446550846,,,132.37629794031878,141.60650117564845,123.14609470498911,144.1199951171875,120.43000030517578,132.27499771118164
2024-12-19 00:00:00-05:00,122.16000366210938,123.37999725341797,118.44999694824219,118.87999725341797,46160700,0.0,0.0,123.78200073242188,123.38566938599313,127.68599929809571,127.12975880708383,133.7180004119873,131.09093597013774,,134.66916288079875,,136.08660727786992,,136.83277756827022,25.79368323151735,-4.12748527153488,-2.3079946878463433,-1.8194905836885367,133.7180004119873,148.6552972626495,118.78070356132511,29.874593701324386,0.0033236834309969296,1.6751084372728198,4.953161117308346,4.901429857526507,,10.652864530029087,37.32147171448861,-128.45743687412306,-98.32489156272717,-314502100.0,36494485.0,,132.53539102669302,-8.973972666439382,-15.902662181572897,-13.604656991086694,29.51655334946804,127.11000061035156,,,,-22.480003356933594,33.893662193412915,-2.083853333645014,-8.973972666439382,,,144.1199951171875,118.44999694824219,-6.896607375190173,-11.096488963978828,,,131.09093597013774,140.4252585654171,121.75661337485836,144.1199951171875,118.44999694824219,131.28499603271484
2024-12-20 00:00:00-05:00,118.0,121.86000061035156,117.9000015258789,119.20999908447266,53591200,0.0,0.0,122.24199981689453,121.99377928548631,125.74799957275391,125.68980249388179,132.80400009155272,129.95941817150296,,134.06292116329578,,135.75241701661452,,136.6574265385807,15.639139460353462,-4.540391166386442,-2.7544739835543632,-1.7859171828320788,132.80400009155272,148.95708110901592,116.65091907408953,32.30616203492639,0.07921337135672415,4.996178027396575,3.602689369677107,4.781428745814732,,4.601115117917109,39.07976557905438,-115.43349632414878,-95.00382197260343,-260910900.0,37708475.0,,131.68574695472574,-6.067295213494392,-13.983691294838039,-13.295516530909063,22.71563183999507,125.11000442504883,,,,-19.37999725341797,34.0049243211795,0.27759239458191587,-6.067295213494392,,,144.1199951171875,117.9000015258789,-5.199287869783225,-10.236138217002955,,,129.95941817150296,139.3352925661187,120.58354377688721,144.1199951171875,117.9000015258789,131.0099983215332
2024-12-23 00:00:00-05:00,120.70999908447266,126.33999633789062,120.47000122070312,124.5999984741211,47777900,0.0,0.0,121.8239990234375,122.86251901503125,125.12099990844726,125.49165630847074,132.11649971008302,129.44899724794277,,133.69182615587718,,135.53157704547604,,136.5374521299791,27.46371737551445,-4.382179125100052,-3.0800150118635012,-1.3021641132365507,132.11649971008302,148.4451890219604,115.78781039820564,32.65737862375477,0.2698375818047297,25.55300757381994,10.741431346163111,5.121428898402622,,9.665261134366398,36.48534778598071,-71.98881985202664,-74.44699242618006,-213133000.0,39008135.0,,131.24788577462095,-1.6496992083110718,-4.7910115970065865,-9.938566695187973,25.354583372754078,125.11000442504883,,,,-6.269996643066406,38.51500846051488,4.521432288435023,-1.6496992083110718,,,144.1199951171875,117.9000015258789,-0.41639807442986393,-5.689297894249519,,,129.44899724794277,138.98250498841116,119.91548950747439,144.1199951171875,117.9000015258789,131.0099983215332
2024-12-24 00:00:00-05:00,127.51000213623047,127.51000213623047,124.66000366210938,126.29000091552734,24829600,0.0,0.0,122.07799987792968,124.00501298186329,124.97600021362305,125.6368098733901,131.37449951171874,129.1481404543794,,133.40155849939288,,135.3485755379523,,136.4354874412781,26.8567057519886,-4.073469449278008,-3.2787058993464027,-0.7947635499316053,131.37449951171874,147.32288650407185,115.42611251936563,31.896773984706215,0.3405952088249019,32.20729698265447,20.918827527956996,5.119286128452846,,10.366959263379728,36.500619389263136,-46.86948077436832,-67.79270301734553,-188303400.0,38703460.0,,131.1049417798274,1.0158409107039212,-1.1351158388060731,-10.51513034354925,24.801532004344665,125.11000442504883,,,,-1.4499969482421875,38.01858915467674,1.3563422649296886,1.0158409107039212,,,144.1199951171875,117.9000015258789,1.051402428992969,-3.8702325147490684,,,129.1481404543794,138.80984174329092,119.48643916546786,144.1199951171875,117.9000015258789,131.0099983215332
2024-12-26 00:00:00-05:00,125.5199966430664,127.30000305175781,125.05000305175781,125.05999755859375,24998200,0.0,0.0,122.80799865722656,124.35667450744012,124.46700057983398,125.53193490706349,130.7414993286133,128.7587935119236,,133.0744384624988,,135.14484132053926,,136.32229848722153,27.87731925969247,-3.8833015157907482,-3.3996250226352718,-0.48367649315547645,130.7414993286133,146.63430627300693,114.84869238421966,31.785613888787267,0.32125555951512524,28.766566504647983,28.842290353707465,5.022143227713449,,10.567486498273105,36.06884706087119,-44.78734702625114,-71.23343349535202,-213301600.0,38348750.0,,130.95929246455418,3.006337028571802,-3.9108694403312736,-9.192567201492462,25.139382573350375,124.60000228881836,,,,-5.089996337890625,37.40764044846377,-0.9739514989443365,3.006337028571802,,,144.1199951171875,117.9000015258789,0.47642907437093657,-4.3455993691332235,,,128.7587935119236,138.49005574020157,119.02753128364566,144.1199951171875,117.9000015258789,131.0099983215332
2024-12-27 00:00:00-05:00,124.37000274658203,126.18000030517578,122.26000213623047,125.19000244140625,32924000,0.0,0.0,124.06999969482422,124.63445048542883,123.92600021362304,125.46976536785307,130.1889991760254,128.41890864806481,,132.76524489304418,,134.94771579818018,,136.2115293723378,30.409381381526075,-3.6796846368992533,-3.4556369454880684,-0.22404769141118486,130.1889991760254,146.0452060230933,114.3327923289575,31.712413694135805,0.34236467199141163,40.794626721149726,33.92283006948406,4.917143140520368,,10.793143342505822,36.56303997441205,-50.62896981940173,-59.205373278850274,-180377600.0,38486185.0,,130.73525029889362,5.307877972555101,-4.142422212309333,-8.110688935866385,25.331806889517935,122.83000183105469,131.0099983215332,,,-5.410003662109375,37.382442570368845,0.10395401035538931,5.307877972555101,,,144.1199951171875,117.9000015258789,1.0199653225346803,-3.8397996499382554,,,128.41890864806481,138.16890252229965,118.66891477382998,144.1199951171875,117.9000015258789,131.0099983215332
2024-12-30 00:00:00-05:00,123.55999755859375,124.0999984741211,122.3499984741211,122.44000244140625,30501600,0.0,0.0,124.71600036621093,123.90296780408798,123.47900009155273,124.91889938122637,129.45199966430664,127.84948900933543,,132.3603334243525,,134.70003830596684,,136.07449925362206,35.57990915730112,-3.6975952344982375,-3.5040286032901022,-0.19356663120813522,129.45199966430664,145.31026165618695,113.59373767242633,31.716523983760624,0.27891659166399674,31.484043619802343,33.681745615200015,4.506429399762835,,11.776825074425583,28.166113498378465,-58.19413074561853,-68.51595638019765,-210879200.0,39206980.0,,130.49170520418636,2.7095070730139015,-3.5221819334307543,-10.745000015572463,26.650742763319712,122.82500076293945,131.0099983215332,,,-4.470001220703125,37.6737977202547,-2.1966610323273295,2.7095070730139015,,,144.1199951171875,117.9000015258789,-0.8414367215284592,-5.416677410224498,,,127.84948900933543,137.46545832453222,118.23351969413864,144.1199951171875,117.9000015258789,131.0099983215332
2024-12-31 00:00:00-05:00,123.0999984741211,123.55000305175781,120.13999938964844,120.79000091552734,30203400,0.0,0.0,123.9540008544922,122.86531217456778,122.88899993896484,124.16819056928108,128.38849983215331,127.17715680992514,,131.90659489459463,,134.42459202100764,,135.922414693044,37.47749674754458,-3.8011139699009107,-3.563445676612264,-0.23766829328864647,128.38849983215331,143.52297926942364,113.25402039488299,30.268958874540658,0.24896728532618614,20.04159658508015,30.773422308677407,4.429286956787109,50.401449811322045,11.981935528004767,27.49556243976674,-64.81646295796129,-79.95840341491986,-241082600.0,39062030.0,,130.22088757172781,-3.0577829897687123,-4.657037976305698,-14.972544705481521,27.150666596009387,122.82500076293945,131.0099983215332,,,-5.900001525878906,34.486978624296896,-1.3476000432689594,-3.0577829897687123,,,144.1199951171875,117.9000015258789,-1.7080446781078922,-5.918364126506462,,,127.17715680992514,136.65541787028147,117.6988957495688,144.1199951171875,117.9000015258789,131.0099983215332
2025-01-02 00:00:00-05:00,122.29000091552734,123.13999938964844,119.44000244140625,120.62999725341797,34256200,0.0,0.0,122.8220001220703,122.12020720085118,122.45,123.5248826936696,127.32099990844726,126.5536178045435,,131.46437537925436,,134.15143172858012,,135.7702513354358,31.333367840085728,-3.851664679004031,-3.6210894770906177,-0.23057520191341352,127.32099990844726,141.39354654570266,113.24845327119186,28.1450932745108,0.26226752600287506,18.932001593601047,23.48588059949451,4.33714348929269,50.51303768204531,12.236494107763676,27.83267302809645,-63.73669689492855,-81.06799840639896,-275338800.0,39641575.0,,129.918835013715,-4.481751224228139,-3.5114377759759017,-15.037328579085141,19.386477217883296,122.70500183105469,131.0099983215332,,,-4.3899993896484375,34.46668670051351,-0.13246432725939616,-4.481751224228139,,,144.1199951171875,117.9000015258789,-1.4863231903487417,-5.255223144524937,,,126.5536178045435,135.8857017591233,117.22153384996372,144.1199951171875,117.9000015258789,131.0099983215332
2025-01-03 00:00:00-05:00,121.6500015258789,125.55999755859375,121.41999816894531,125.37000274658203,36785300,0.0,0.0,122.88400115966797,123.20347238276148,122.84599990844727,123.86035906692639,126.38999977111817,126.44089256092813,,131.22538037405153,,133.97754204576827,,135.6667662748502,41.221890167055136,-3.469256224527527,-3.590722826578,0.12146660205047288,126.38999977111817,138.08155425515187,114.69844528708448,23.38310896806739,0.4563788961540965,55.74627141852633,31.57328986573584,4.45714351109096,50.53474336018726,14.00640477795653,27.08333180500933,-29.31670785612931,-44.253728581473666,-238553500.0,40183705.0,,129.7202174050391,0.24788517035036406,3.2616744625867473,-12.93145498731578,19.48828198438973,122.70500183105469,131.0099983215332,,,3.9599990844726562,37.61079262586443,3.9293754464789776,0.24788517035036406,,,143.9499969482422,117.9000015258789,2.054607264392664,-0.8070235195690075,,,126.44089256092813,135.69701343689013,117.18477168496614,143.9499969482422,117.9000015258789,130.92499923706055
2025-01-06 00:00:00-05:00,129.07000732421875,130.72999572753906,127.36000061035156,129.5500030517578,48020200,0.0,0.0,123.75600128173828,125.31898260576027,123.91300048828126,124.89483979144119,125.79949989318848,126.73699832195953,,131.15967930258904,,133.8898680062829,,135.60590295919755,54.35930785232248,-2.796665459786581,-3.431911353219716,0.6352458934331349,125.79949989318848,135.29409684084538,116.30490294553158,18.989193895313804,0.6975072338112724,90.80285885375878,55.160377288628716,4.373571123395648,48.05692675527233,22.71761718653628,20.57813445030103,44.4979654966957,-9.197141146241227,-190533300.0,41105870.0,,129.6985353794231,3.4827067060664136,8.975442500721513,-8.354553981042443,29.388319440684683,125.08499908447266,131.0099983215332,,,10.670005798339844,39.88612014894003,3.3341311426985154,3.4827067060664136,,,142.7899932861328,117.9000015258789,4.549161541778387,2.9813339176656015,,,126.73699832195953,135.9005776289814,117.57341901493766,142.7899932861328,117.9000015258789,130.34499740600586
2025-01-07 00:00:00-05:00,130.50999450683594,131.7100067138672,126.8499984741211,127.33000183105469,39220400,0.0,0.0,124.73400115966797,125.98932234752507,124.72500076293946,125.33759652591635,125.23650016784669,126.79347484663526,,131.0094958723328,,133.7599696661794,,135.52355568429067,50.99132405327524,-2.41493016644408,-3.228515115864589,0.813584949420509,125.23650016784669,132.64355621003895,117.82944412565442,14.814112084384533,0.6413180655906303,68.28382883865854,71.61098637031455,4.389286041259766,45.02668793232798,24.231091797935907,18.649305501668348,58.364588975632486,-31.716171161341467,-229753700.0,41388050.0,,129.66246478073873,3.9937923000193916,6.811511457883802,-8.12468057173723,29.498740580618758,125.57500457763672,131.0099983215332,,,8.120002746582031,39.768401457611205,-1.7136249852623964,3.9937923000193916,,,135.77000427246094,117.9000015258789,2.0885957523996854,1.67163858811306,,,126.79347484663526,135.88705284011127,117.69989685315927,135.77000427246094,117.9000015258789,126.83500289916992
2025-01-08 00:00:00-05:00,124.51000213623047,125.30000305175781,120.12000274658203,121.83999633789062,46723100,0.0,0.0,124.94400024414062,124.60621367764693,124.44900054931641,124.70166921900258,124.78500022888184,126.32171498865958,,130.64990765529583,,133.5239305903717,,135.3874008649235,45.595570981526095,-2.5262783928646826,-3.088067771264608,0.5617893783999253,124.78500022888184,131.83861752085627,117.73138293690742,14.107234583948852,0.2912415878912203,28.53000240317551,62.53889669853094,4.623571668352399,41.86515082282376,23.00325389593544,28.101334572329023,-53.55056461325821,-71.4699975968245,-276476800.0,40871425.0,,129.3824710022331,0.8692734617144177,-2.2150900241011717,-6.899976401168935,29.36678686884993,125.57500457763672,131.0099983215332,,,-2.7600021362304688,37.797032415350266,-4.311635446647022,0.8692734617144177,,,132.32000732421875,117.9000015258789,-2.096444487227435,-2.360062415826792,,,126.32171498865958,135.44321395363173,117.20021602368745,132.32000732421875,117.9000015258789,125.11000442504883
2025-01-10 00:00:00-05:00,118.18000030517578,118.70999908447266,114.44999694824219,116.04000091552734,59415600,0.0,0.0,124.0260009765625,121.75080942360708,123.4240005493164,123.12682043655253,124.20000038146972,125.34250412455175,,130.07697013608924,,133.17771416116685,,135.19488942264095,42.98772742461222,-3.047405231954073,-3.079935263402501,0.03253003144842781,124.20000038146972,132.1103894306782,116.28961133226125,15.820778098416952,-0.01577737929077443,9.212068758221708,35.34196666668525,4.628571646554129,39.71984819326998,21.944457068527736,32.6234543118204,-146.36094737980744,-90.7879312417783,-335892400.0,41896845.0,,128.77413201526926,-3.805020676779109,-8.116240340243566,-9.159227449431967,29.02694318019438,123.08000183105469,129.28499603271484,,,-10.25,40.358951048116474,-4.760337817376936,-3.805020676779109,,,132.32000732421875,114.44999694824219,-5.982628662922526,-6.570047859001315,,,125.34250412455175,134.48866569463954,116.19634255446395,132.32000732421875,114.44999694824219,123.38500213623047
2025-01-13 00:00:00-05:00,115.27999877929688,117.4800033569336,114.41000366210938,117.31999969482422,39128900,0.0,0.0,122.41600036621094,120.27387284734614,122.65000076293946,122.07103484714737,123.55850067138672,124.57845608362533,,129.57669678545142,,132.86370001331846,,135.0170298233592,47.89417311546455,-3.3188590610180455,-3.12772002292561,-0.1911390380924356,123.55850067138672,131.51799364493093,115.59900769784252,15.918985947088402,0.10810939859498188,16.820783349047826,18.187618170148347,4.495714460100446,36.813553859915274,22.592958847333566,30.50522493500348,-126.60326695438792,-83.17921665095217,-296763500.0,41573885.0,,128.40380645009282,-6.420996151710845,-6.18902767860934,-9.857852326804236,36.226379090527686,123.06000518798828,129.26499938964844,,,-7.739997863769531,39.85028345928445,1.103066846947609,-6.420996151710845,,,132.32000732421875,114.41000366210938,-4.345699987737609,-5.0490261233861,,,124.57845608362533,133.69648444464278,115.46042772260788,132.32000732421875,114.41000366210938,123.36500549316406
2025-01-14 00:00:00-05:00,118.0,118.66000366210938,114.5,116.08999633789062,37005300,0.0,0.0,119.7239990234375,118.87924734419431,121.7400001525879,120.98357330000978,122.83300018310547,123.7700313459363,,129.04780657182158,,132.53154746529017,,134.8287011319615,45.888243722192904,-3.591834732649559,-3.2205429648704,-0.3712917677791592,122.83300018310547,130.73500524430548,114.93099512190545,15.80401012240003,0.07333589430839739,9.710938609404176,11.914596905557902,4.510000501360212,31.857246257136353,24.390255691021398,29.53752268487958,-114.86356093668398,-90.28906139059583,-333768800.0,41710795.0,,128.07378399453148,-10.389815821532359,-7.268955927830402,-11.110267295182313,44.00617382406937,123.06000518798828,129.18000030517578,,,-9.100006103515625,39.770775397731235,-1.048417456642614,-10.389815821532359,,,131.7100067138672,114.41000366210938,-4.641041405959918,-5.489570258125374,,,123.7700313459363,132.87023655089973,114.66982614097286,131.7100067138672,114.41000366210938,123.06000518798828
