Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200,KC_Middle,KC_Upper,KC_Lower,DC_Upper,DC_Lower,DC_Middle,Fib_0.236,Fib_0.382,Fib_0.500,Fib_0.618,Fib_0.786
2024-12-05 00:00:00-05:00,9.829999923706055,10.680000305175781,9.729999542236328,10.039999961853027,23743400,0.0,0.0,9.789999961853027,9.794147162290551,9.80299997329712,9.664648963115384,,9.420954097575313,,9.104348655769991,,8.949215467772216,,8.859296751570598,,0.28752370923943715,0.23707497095660318,0.05044873828283397,,,,,,,,,,,,,,80696600.0,,,9.789536373503319,3.933748658833769,14.61186871606482,,,9.984999656677246,,,,1.2799997329711914,,4.365905210918153,3.933748658833769,,,,,2.41762714680694,,,,9.420954097575313,,,,,,,,,,
2024-12-06 00:00:00-05:00,10.289999961853027,11.25,10.180000305175781,10.670000076293945,25833200,0.0,0.0,9.90399990081787,10.086098133625017,9.955000019073486,9.847440074602394,,9.539910857453279,,9.165746750692499,,8.98329041051522,,8.877313700075309,,0.35090620397032346,0.25984121755934725,0.09106498641097621,,,,,,,,,,,,,,106529800.0,,,9.891457396799689,5.6435611217400155,16.61202755337189,,,10.21500015258789,,,,1.5200004577636719,,6.274901562097646,5.6435611217400155,,,,,7.1823210030189895,,,,9.539910857453279,,,,,,,,,,
2024-12-09 00:00:00-05:00,11.119999885559082,11.149999618530273,9.300000190734863,9.520000457763672,22732400,0.0,0.0,9.884000015258788,9.897398908337902,9.92200002670288,9.787905598813534,,9.538014628911412,,9.179639052930584,,8.993918332242913,,8.883708593186636,,0.3048280612816203,0.26883858630380186,0.03598947497781846,,,,,,,,,,,,,,83797400.0,,,9.900294088288298,-1.0394951037943647,-3.350252902800549,,,10.21500015258789,,,,-0.3299999237060547,,-10.777878259675777,-1.0394951037943647,,,,,-4.05159814409711,,,,9.538014628911412,,,,,,,,,,
2024-12-10 00:00:00-05:00,9.680000305175781,9.770000457763672,8.859999656677246,8.9399995803833,15707100,0.0,0.0,9.757999992370605,9.578265799019702,9.747999954223634,9.633740868189856,,9.481060814765877,,9.170241426556181,,8.992850634186286,,8.884268702511976,51.33530624040932,0.21898525201902608,0.25886791944684673,-0.03988266742782065,,,,,,15.693408300030143,,1.0475000653948103,,,,,-84.30659169996986,68090300.0,,,9.858851599806473,-6.583073506069634,-16.292141152367147,,64.36875140149678,10.054999828338623,,,,-1.7400007247924805,,-6.092445898018561,-6.583073506069634,,,,,-8.288883644180164,,,,9.481060814765877,11.576060945555497,7.386060683976257,,,,,,,,
2024-12-11 00:00:00-05:00,9.125,9.15999984741211,8.569999694824219,8.760000228881836,12809700,0.0,0.0,9.586000061035156,9.305510608973748,9.65,9.474878933770215,,9.412388378015017,,9.154153536451306,,8.988239735071346,,8.8830322002868,50.0,0.1348750087217887,0.23406933730183513,-0.09919432858004643,,,,,,9.124088353408064,,1.0196428980146135,,22.17162088484538,19.88792005677552,,-90.87591164659193,55280600.0,,,9.812119542578412,-8.93970547721338,-10.061597179317213,,61.534087974279004,9.90999984741211,,,,-0.9799995422363281,,-2.013415659397011,-8.93970547721338,,,,,-9.222795555628647,,,,9.412388378015017,11.497258629757294,7.32751812627274,,,,,,,,
2024-12-12 00:00:00-05:00,9.0,9.555000305175781,8.859999656677246,9.03499984741211,17287700,0.0,0.0,9.385000038146973,9.215340355119869,9.5875,9.39490091806874,,9.376446613195693,,9.149480842763495,,8.989165677889975,,8.884544316178594,49.155035020367,0.08937692432640354,0.20513085470674883,-0.11575393038034529,,,,,,17.350749986477755,14.056082213305322,0.9975000790187291,,25.492296340356198,18.968857226464,,-82.64925001352225,72568300.0,,,9.77387595044049,-10.009961337245171,-6.469979398265063,,61.013381090679026,9.90999984741211,,,,-0.625,,3.1392649696925456,-10.009961337245171,,,,,-5.762713455936281,,,,9.376446613195693,11.44497684790073,7.307916378490656,,,,,,,,
2024-12-13 00:00:00-05:00,9.020000457763672,9.40999984741211,8.819999694824219,8.899999618530273,10821400,0.0,0.0,9.030999946594239,9.11022677625667,9.467499923706054,9.3049188636072,,9.331070708941844,,9.139697265342585,,8.987400013348198,,8.884698100281597,42.38781644708729,0.04194248753230667,0.17249318127186042,-0.13055069373955375,,,,,,12.313428586882567,12.929422308922796,0.9739286558968681,,23.652358988580737,19.721311698998452,,-87.68657141311743,61746900.0,,,9.748384798896524,-16.58857024468226,-11.881195223923665,,55.08053430639678,9.90999984741211,,,,-1.2000007629394531,,-1.4941918224880113,-16.58857024468226,,,,,-5.9941939239396635,,,,9.331070708941844,11.377660412208463,7.284481005675226,,,,,,,,
2024-12-16 00:00:00-05:00,9.079999923706055,10.270000457763672,8.960000038146973,10.010000228881836,24302800,0.0,0.0,9.12899990081787,9.41015126046506,9.50649995803833,9.433115475475315,,9.395730663221844,,9.173826793324517,,9.007649522566686,,8.895895136387072,44.86196446891623,0.09284783517144568,0.15656411205177748,-0.0637162768803318,,,,,,53.73135709263166,27.798511888663995,0.9910716329302106,,22.30630363128175,19.380183992090174,,-46.268642907368346,86049700.0,,,9.74825996091864,5.147056171815239,4.0540576711253085,,53.643780350432436,9.90999984741211,,,,0.3900003433227539,,12.471917504810692,5.147056171815239,,,,,5.296379036090629,,,,9.395730663221844,11.430602832414609,7.360858494029079,,,,,,,,
2024-12-17 00:00:00-05:00,10.020000457763672,10.15999984741211,9.550000190734863,9.6899995803833,11781800,0.0,0.0,9.27899990081787,9.503434033771141,9.518499946594238,9.479821676367676,,9.423756274380079,,9.194068863405255,,9.021161404899688,,8.903796673143253,49.57626974812178,0.10614573004927763,0.14648043565127752,-0.04033470560199989,,,,,,41.791035747125456,35.9452738088799,0.9542858941214425,,23.166165297711224,18.218566693444732,,-58.20896425287454,74267900.0,,,9.750020702379183,8.389262138733164,1.2539173394538565,,59.71805004811347,9.90999984741211,,,,0.11999988555908203,,-3.196809602213968,8.389262138733164,,,,,1.8017506408709514,,,,9.423756274380079,11.435664737945592,7.411847810814566,,,,,,,,
2024-12-18 00:00:00-05:00,9.725000381469727,10.180000305175781,8.529999732971191,8.755000114440918,18259600,0.0,0.0,9.277999877929688,9.253956060661068,9.431999969482423,9.348035937835538,9.553499984741212,9.36006521152873,,9.176850481092927,,9.015890884296544,,8.902316110370096,43.30126230864224,0.04076781872397639,0.1253379122658173,-0.08457009354184092,9.553499984741212,10.728162932109752,8.378837037372671,2.349325894737081,0.1601153241067665,8.27207203606291,34.59815495860668,1.0139287539890833,,21.94434775574843,23.029238594490565,-64.60194161798563,-91.72792796393709,56008300.0,18223565.0,,9.720210840564464,-0.0570789304825875,-8.991681719421281,,58.02950598713754,9.889999866485596,,,,-0.8649997711181641,,-9.649117713433352,-0.0570789304825875,,,11.25,8.510000228881836,-7.177691446479667,-8.358191988021693,,,9.36006521152873,11.37487350135109,7.34525692170637,11.25,8.510000228881836,9.880000114440918,,,,,
2024-12-19 00:00:00-05:00,9.09000015258789,9.119999885559082,7.840000152587891,8.045000076293945,19621200,0.0,0.0,9.079999923706055,8.850970732538695,9.232499980926514,9.111120326646157,9.517749977111816,9.234820912934941,,9.132464190708653,,8.996665323742038,,8.893785602568343,35.3736664852989,-0.06755696178163184,0.08675893745632748,-0.15431589923795933,9.517749977111816,10.829604894471128,8.205895059752503,2.6237098347186247,-0.06132346699680413,6.0117282369273894,18.691612006705252,1.0392858641488212,,18.659798726900682,27.209622107098202,-147.36429887529633,-93.9882717630726,36387100.0,18106255.0,,9.64944794309473,-10.957385587579498,-19.870516863935087,-8.162101985231983,52.02820596706977,9.494999885559082,,,,-1.994999885559082,104.47202740956203,-8.109651957352515,-10.957385587579498,,,11.25,7.840000152587891,-12.86217066976261,-15.473719149583923,,,9.234820912934941,11.261222555207352,7.20841927066253,11.25,7.840000152587891,9.545000076293945,,,,,
2024-12-20 00:00:00-05:00,8.109999656677246,8.350000381469727,7.809999942779541,8.010000228881836,33324900,0.0,0.0,8.902000045776367,8.570647231319743,8.966499996185302,8.91091667250719,9.460750007629395,9.118171323977503,,9.08844599612721,,8.977127401071538,,8.884991718253055,37.765961686936585,-0.15444893477153165,0.03851736301075566,-0.1929662977822873,9.460750007629395,10.92956011226869,7.991939902990099,2.9376202092785917,0.006147944460176516,5.8139617085906785,6.699253993860327,1.0114287308284216,,19.17373360438962,26.977398090637905,-150.37766321613216,-94.18603829140932,3062200.0,18713910.0,,9.522286807467678,-9.99999357073467,-24.9297078574719,-12.459010242358358,49.64806237490907,9.040000200271606,,,,-2.6599998474121094,103.00418196367578,-0.43505092703780557,-9.99999357073467,,,11.25,7.809999942779541,-10.667481935096172,-15.33440559762848,,,9.118171323977503,11.143928569774356,7.09241407818065,11.25,7.809999942779541,9.52999997138977,,,,,
2024-12-23 00:00:00-05:00,8.199999809265137,8.380000114440918,7.739999771118164,7.920000076293945,12811300,0.0,0.0,8.48400001525879,8.353764846311144,8.80649995803833,8.730750018650236,9.364249992370606,9.00405977657907,,9.042624587506298,,8.956194186719506,,8.87538981136789,37.537768811511626,-0.2279460889185323,-0.014775327375101933,-0.21317076154343037,9.364249992370606,10.972375038245382,7.756124946495831,3.2162500917495507,0.050952234783760535,5.12821348826872,5.651301144595596,1.0253572804587228,,19.122260333388684,25.39184931110742,-130.308050046454,-94.87178651173129,-9749100.0,18237375.0,,9.47735336670447,-20.87912192606766,-16.806725887968916,-19.593910968842057,49.39569849664263,9.005000114440918,,,,-1.6000003814697266,98.44579390270623,-1.1235973784791575,-20.87912192606766,,,11.25,7.739999771118164,-10.066426911581509,-15.423017510781362,,,9.00405977657907,11.034354716034212,6.973764837123927,11.25,7.739999771118164,9.494999885559082,,,,,
2024-12-24 00:00:00-05:00,8.079999923706055,8.779999732971191,7.960000038146973,8.770000457763672,10155600,0.0,0.0,8.300000190734863,8.492510050128654,8.789500045776368,8.737886462125406,9.26875,8.981768412882365,,9.03193344516345,,8.952507182185727,,8.874341161083272,44.27224184766018,-0.2151253548832024,-0.05484533287672203,-0.16028002200648037,9.26875,10.771263187817366,7.766236812182635,3.0050263756347313,0.33402823140579546,29.344746993752484,13.428974063537295,0.9967858791351318,,18.022220573727775,24.793983658924844,-79.04757559607424,-70.65525300624752,406500.0,17257120.0,,9.454891718829892,-9.494315402057397,-1.901556270680946,-17.883893191337066,46.45637582257063,9.005000114440918,,,,-0.1699991226196289,101.6324021185283,10.732327945474873,-9.494315402057397,,,11.25,7.739999771118164,-0.2218509347646706,-5.3809795521114365,,,8.981768412882365,11.005386410303894,6.958150415460837,11.25,7.739999771118164,9.494999885559082,,,,,
2024-12-26 00:00:00-05:00,8.65999984741211,9.350000381469727,8.579999923706055,9.199999809265137,12570900,0.0,0.0,8.389000129699706,8.728339969840816,8.833500003814697,8.821907070696266,9.241750001907349,9.00255235539501,,9.038524282971359,,8.95740802628631,,8.877581545642297,44.347240120550595,-0.16832710667439876,-0.07754168763625738,-0.09078541903814139,9.241750001907349,10.727925820077584,7.755574183737115,2.972351636340469,0.48595381780144464,41.595439969873674,25.356133483964964,0.9760715961456299,,20.819617506526285,25.320163906333075,-27.045138934722175,-58.404560030126326,12977400.0,17083120.0,,9.443469708819416,5.082806270787077,5.0228261288466225,-5.54414758257263,43.45503334171151,9.005000114440918,,,,0.4399995803833008,98.90313213331497,4.903071026875572,5.082806270787077,,,11.25,7.739999771118164,4.148976116965743,-0.4517563517039018,,,9.00255235539501,11.013174933701944,6.991929777088077,11.25,7.739999771118164,9.494999885559082,,,,,
2024-12-27 00:00:00-05:00,9.09000015258789,9.100000381469727,8.229999542236328,8.390000343322754,12945300,0.0,0.0,8.458000183105469,8.615560094334796,8.769000053405762,8.743378574810173,9.17825002670288,8.944214068530986,,9.01309197161259,,8.946172230584061,,8.872729991390361,35.019711985330716,-0.1943588968802903,-0.10090512948506397,-0.09345376739522632,9.17825002670288,10.697343439343333,7.659156614062426,3.038186825280907,0.240552596429864,19.0616012108588,30.00059605816165,0.9589287553514753,,16.94600439130532,28.37989305423678,-63.14785013055156,-80.9383987891412,32100.0,17215335.0,,9.419292496583491,4.288381152977419,-7.1388988929989,-13.146993003623964,33.742529361022335,9.005000114440918,9.494999885559082,,,-0.6449995040893555,103.62111009104218,-8.804342203644921,4.288381152977419,,,11.25,7.739999771118164,-4.322040230069441,-8.588235023962303,,,8.944214068530986,10.937970270909922,6.95045786615205,11.25,7.739999771118164,9.494999885559082,,,,,
2024-12-30 00:00:00-05:00,8.279999732971191,8.279999732971191,7.409999847412109,7.96999979019165,16376100,0.0,0.0,8.450000095367432,8.400373326287081,8.676000070571899,8.602764250334078,9.071749997138976,8.851431756308193,,8.972186395870594,,8.926842083249557,,8.863747601328683,38.73546123283049,-0.24604357553205602,-0.12993281869446238,-0.11611075683759364,9.071749997138976,10.61718215091417,7.526317843363784,3.090864307550386,0.14354623907107053,19.58041340105531,26.745818193929264,0.8967859745025635,,18.12027770410742,29.868577184797534,-109.36935113801256,-80.41958659894469,-16344000.0,17451120.0,,9.367250914451695,-0.4993812427864243,-10.449436721348997,-21.08911396860882,35.38848936693894,8.795000076293945,9.329999923706055,,,-0.929999828338623,102.99058061116313,-5.005965863462258,-0.4993812427864243,,,11.25,7.409999847412109,-8.137393668021382,-12.14484754644686,,,8.851431756308193,10.808790821710073,6.894072690906313,11.25,7.409999847412109,9.329999923706055,,,,,
2024-12-31 00:00:00-05:00,8.229999542236328,8.229999542236328,7.5,7.639999866485596,10666100,0.0,0.0,8.394000053405762,8.146915506353253,8.439000034332276,8.427716180543444,8.972749996185303,8.736057290610802,,8.919943786875104,,8.901360059155222,,8.851571006952135,40.19608005312383,-0.31005813448042474,-0.16595788185165486,-0.14410025262876988,8.972749996185303,10.62058896805932,7.324911024311287,3.295677943748032,0.09560668474055187,8.041956992632034,15.561323868182049,0.8839287417275565,13.856704060546901,18.38384717231381,26.747472985109084,-103.6745928265804,-91.95804300736796,-27010100.0,17213630.0,,9.333122976091225,-3.5353561503925115,-23.67632675529899,-20.582121025237573,36.50215619688898,8.795000076293945,9.329999923706055,,,-2.3700003623962402,102.71568275534892,-4.140526127894906,-3.5353561503925115,,,11.25,7.409999847412109,-9.467948389573621,-14.853307294489609,,,8.736057290610802,10.658961522931452,6.813153058290152,11.25,7.409999847412109,9.329999923706055,,,,,
2025-01-02 00:00:00-05:00,7.849999904632568,8.100000381469727,7.570000171661377,7.800000190734863,11162200,0.0,0.0,8.2,8.03127706781379,8.250000095367431,8.313586000578246,8.884250020980835,8.646908995384521,,8.876024430163723,,8.879550952849868,,8.841107615745994,42.73827572236855,-0.3439150065428187,-0.20154930678988764,-0.14236569975293106,8.884250020980835,10.586262022810207,7.1822380191514625,3.404024003658744,0.18147996927148927,13.636372730522373,13.752914374736571,0.8796430315290179,14.473858790765345,18.473415143059636,24.522938360203998,-89.95201503035689,-86.36362726947763,-15847900.0,17303340.0,,9.299692292948361,-11.060435762806748,-19.50463850870132,-18.49529321350586,41.5383925301955,8.380000114440918,9.329999923706055,,,-1.8899993896484375,103.277669365855,2.0942451183951105,-11.060435762806748,,,11.25,7.409999847412109,-5.454544235523749,-12.204179617699102,,,8.646908995384521,10.540064469657423,6.753753521111619,11.25,7.409999847412109,9.329999923706055,,,,,
2025-01-03 00:00:00-05:00,7.849999904632568,9.130000114440918,7.800000190734863,9.109999656677246,18665400,0.0,0.0,8.181999969482423,8.39085126410161,8.285500049591064,8.458388483505336,8.858750009536744,8.69101286788859,,8.885199929242685,,8.884114293519717,,8.843783158441827,50.49051540074777,-0.2620204046755834,-0.2136435263670268,-0.04837687830855661,8.858750009536744,10.529340392502913,7.188159626570574,3.3411807659323394,0.5751978610981835,59.44054008632418,27.039623269826194,0.9178573063441685,13.55834069177718,22.645916597373766,23.501944901531846,-19.35419083569348,-40.55945991367582,2817500.0,17078905.0,,9.277566313790514,-0.9782625484106343,4.054820532221066,-5.301457743751277,41.654826681987025,8.380000114440918,9.329999923706055,,,0.3549995422363281,120.75096380395209,16.79486453729129,-0.9782625484106343,,,11.25,7.409999847412109,9.951114623756176,2.836174932919699,,,8.69101286788859,10.573724549146116,6.808301186631064,11.25,7.409999847412109,9.329999923706055,,,,,
2025-01-06 00:00:00-05:00,9.420000076293945,10.199999809265137,9.329999923706055,9.789999961853027,20750700,0.0,0.0,8.461999893188477,8.857234163352082,8.460000038146973,8.700499661386734,8.846250009536742,8.795678305409012,,8.920682283462698,,8.902052623585723,,8.853198251013083,55.43345717513535,-0.140626941208021,-0.19904020933522565,0.058413268127204654,8.846250009536742,10.483024315119291,7.209475703954194,3.273548611165097,0.7882956889955554,83.21676945895334,52.09789409193329,0.9535715920584542,13.93724090978108,29.81273268577787,22.322097265905498,71.37549662388852,-16.783230541046667,23568200.0,16929270.0,,9.29649384479954,16.68652635568095,21.690489359982003,-2.4900398500983547,49.49331710323415,8.804999828338623,9.329999923706055,,,1.744999885559082,122.72271211266168,7.464328548875088,16.68652635568095,,,11.25,7.409999847412109,15.721039216417898,10.668361749881257,,,8.795678305409012,10.682832078095517,6.908524532722508,11.25,7.409999847412109,9.329999923706055,,,,,
2025-01-07 00:00:00-05:00,9.9399995803833,10.15999984741211,9.213000297546387,9.420000076293945,14618900,0.0,0.0,8.751999950408935,9.04482280099937,8.601000022888183,8.83131791864259,8.783750009536742,8.855137521683767,,8.940263373377649,,8.912309008787865,,8.858838070170107,46.04026733091898,-0.07343117647081954,-0.17391840276234444,0.1004872262915249,8.783750009536742,10.209113707414318,7.358386311659167,2.8507273957551504,0.7231886737765966,72.0430199413644,71.5667764955473,0.9233572142464774,13.462283876892467,24.135527534125373,23.957607199085974,69.78658260582507,-27.95698005863559,8949300.0,16368555.0,,9.304382219100946,18.193228660893446,17.602993846717276,-11.715088950909996,39.71189276605345,8.804999828338623,9.329999923706055,,,1.4099998474121094,121.2496378616649,-3.779365546484126,18.193228660893446,,,11.149999618530273,7.409999847412109,9.522149182959138,7.2434901501797055,,,8.855137521683767,10.73493868633508,6.975336357032454,11.149999618530273,7.409999847412109,9.279999732971191,,,,,
2025-01-08 00:00:00-05:00,9.15999984741211,9.270000457763672,8.319999694824219,8.704999923706055,14192800,0.0,0.0,8.964999961853028,8.931548508568266,8.679500007629395,8.80835101047231,8.742999982833862,8.840838702828748,,8.931037355743468,,8.908203878390205,,8.857307342344594,43.72211763613231,-0.07698514873249351,-0.15453175195637425,0.07754660322388074,8.742999982833862,10.125698983325112,7.36030098234261,2.7653980009825014,0.4862587377606024,46.41577397850028,67.22518779293934,0.9583572660173688,13.482367265782585,23.254076802580702,29.73839317306603,-2.2931869677720056,-53.58422602149972,-5243500.0,15941575.0,,9.291006531151762,13.939791568482837,9.911614139522069,-8.560929567949492,33.58353628217671,8.804999828338623,9.329999923706055,,,0.7849998474121094,118.10103491837201,-7.590235104002129,13.939791568482837,,,10.270000457763672,7.409999847412109,0.2937947583875228,-0.43463409816329407,,,8.840838702828748,10.727351388822502,6.954326016834994,10.270000457763672,7.409999847412109,8.84000015258789,,,,,
2025-01-10 00:00:00-05:00,8.579999923706055,8.579999923706055,8.010000228881836,8.289999961853027,14213000,0.0,0.0,9.06299991607666,8.717698992996521,8.63149995803833,8.714105365268804,8.710500001907349,8.78837787035487,,8.90589863441443,,8.895962216676597,,8.851662492787465,46.82593744234827,-0.11199768636473095,-0.1460249388380456,0.034027252473314645,8.710500001907349,10.104214742838911,7.316785260975787,2.787429481863124,0.3491441513443208,31.541223171073106,50.000005696979265,0.8901429176330566,13.511584215762563,24.8756156085145,26.32000890769402,-45.10867761190384,-68.45877682892689,-19456500.0,15866870.0,,9.266831213493802,6.282048194052667,-5.473209473845837,-7.270689586569364,34.45819439329655,8.804999828338623,9.329999923706055,,,-0.48000049591064453,117.3139893076465,-4.767374675361813,6.282048194052667,,,10.270000457763672,7.409999847412109,-3.956438601002025,-4.827507490525732,,,8.78837787035487,10.655576583489053,6.921179157220687,10.270000457763672,7.409999847412109,8.84000015258789,,,,,
2025-01-13 00:00:00-05:00,7.960000038146973,7.985000133514404,7.460000038146973,7.764999866485596,14744000,0.0,0.0,8.79399995803833,8.40013261749288,8.487999963760377,8.541540729126401,8.660749983787536,8.690913298557795,,8.861157506260358,,8.87356692261341,,8.840849929341676,48.039214180362656,-0.18003318429548365,-0.15282658792953321,-0.027206596365950436,8.660749983787536,10.116671659545995,7.204828308029077,2.911843351516918,0.19237695536221025,12.724015194527343,30.227004114700247,0.8580000741141183,12.2259810933636,25.807518814662,26.140526740669838,-90.50832021212614,-87.27598480547265,-34200500.0,15963585.0,,9.229310620856111,-14.76399386256642,-15.59782578836992,-11.35845132875352,35.38308157342698,8.804999828338623,9.329999923706055,,,-1.434999942779541,119.22242608872102,-6.332932421993409,-14.76399386256642,,,10.270000457763672,7.409999847412109,-8.517908816701686,-10.342639136087946,,,8.690913298557795,10.530621363527262,6.85120523358833,10.270000457763672,7.409999847412109,8.84000015258789,,,,,
