Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200,SMA_10_Slope,SMA_20_Slope,SMA_50_Slope,Pivot,R1,S1,R2,S2,Fib_382,Fib_500,Fib_618
2025-06-11 00:00:00-04:00,12.329999923706055,12.470000267028809,11.75,12.050000190734863,44883100,0.0,0.0,,12.050000190734863,,12.050000190734863,,12.050000190734863,,12.050000190734863,,12.050000190734863,,12.050000190734863,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,12.09000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12 00:00:00-04:00,11.920000076293945,13.09000015258789,11.75,12.510000228881836,74875400,0.0,0.0,,12.203333536783855,,12.13363656130704,,12.093809718177432,,12.068039407917098,,12.059109102381338,,12.054577305542296,,0.03669515973821902,0.007339031947643804,0.029356127790575216,,,,,,,,,,,,,,74875400.0,,,12.315079308521039,,,,,,,,,,,3.8174276420398945,,,,,,,,,,,,,12.09000015258789,12.430000305175781,11.710000038146973,12.8100004196167,11.369999885559082,,,
2025-06-13 00:00:00-04:00,12.024999618530273,12.529999732971191,11.09000015258789,11.180000305175781,62480600,0.0,0.0,,11.862222459581165,,11.960248151101355,,12.006780250272513,,12.033214345064497,,12.041701007387168,,12.045875046832181,,-0.041070109705405144,-0.0023427963829659856,-0.03872731332243916,,,,,,,,,,,,,,12394800.0,,,12.069914685388188,,,,,,,,,,,-10.63149399978014,,,,,,,,,,,,,12.450000127156576,13.150000254313152,11.810000101725262,13.790000279744467,11.109999974568685,,,
2025-06-16 00:00:00-04:00,11.418999671936035,11.729999542236328,10.890000343322754,11.550000190734863,40956600,0.0,0.0,,11.758148369965731,,11.885657612852901,,11.963277387459403,,12.014264770384903,,12.031964357552468,,12.04094096866206,,-0.07201361928523475,-0.01627696096341974,-0.055736658321815014,,,,,,,,,,,,,,53351400.0,,,11.94514976938851,,,,,,,,,,,3.309480102498652,,,,,,,,,,,,,11.600000063578287,12.109999974568684,10.670000394185383,13.039999643961588,10.160000483194986,,,
2025-06-17 00:00:00-04:00,11.300000190734863,11.779999732971191,10.949999809265137,10.989999771118164,30211800,0.0,0.0,11.656000137329102,11.502098837016543,,11.722810732537493,,11.87058428114119,,11.974097515511698,,12.011331395444858,,12.03048384231834,,-0.14010883981680244,-0.04104333673409628,-0.09906550308270616,,,,,,,,,,,,,,23139600.0,,,11.861080234281047,,,,,,,,,,,-4.848488401462692,,,,,,,,,,,,,11.390000025431315,11.889999707539875,11.050000508626301,12.229999224344889,10.55000082651774,,,
2025-06-18 00:00:00-04:00,10.960000038146973,11.020000457763672,10.579999923706055,10.609999656677246,29145400,0.0,0.0,11.368000030517578,11.204732443570112,,11.520481446017447,,11.750528602620815,,11.920603481831916,,11.983582252102924,,12.016349671316936,,-0.22217651358107382,-0.07726997210349179,-0.14490654147758203,,,,,,,,,,,,,,-6005800.0,,,11.745096704036108,-11.950211711737737,,,,,,,,,,-3.4576899213370482,-11.950211711737737,,,,,,,,,,,,11.239999771118164,11.529999732971191,10.699999809265137,12.069999694824219,10.40999984741211,,,
2025-06-20 00:00:00-04:00,10.720000267028809,10.869999885559082,10.130000114440918,10.329999923706055,37573500,0.0,0.0,10.931999969482423,10.91315493694876,,11.304030260142648,,11.615240157009886,,11.858226871709334,,11.950838047580213,,11.999570071838221,,-0.306278783535614,-0.12307173438991624,-0.18320704914569774,,,,,,,,,,,,,,-43579300.0,,,11.592307658944407,-17.426061273306892,,,,,,,,,,-2.6390173612774626,-17.426061273306892,,,,,,,,,,,,10.736666679382324,10.893333435058594,10.453332901000977,11.176667213439941,10.296666145324707,,,
2025-06-23 00:00:00-04:00,10.03499984741211,10.270000457763672,9.40999984741211,9.869999885559082,38424600,0.0,0.0,10.669999885559083,10.565436586485536,,11.043297464763818,,11.449026797824095,,11.780257185977952,,11.909633331500586,,11.978380318740916,,-0.40537567861103163,-0.17953252323413932,-0.2258431553768923,,,,,,,,,,,,,,-82003900.0,,,11.405590922890386,-11.717355848463033,,,,,,,,,,-4.453049772936879,-11.717355848463033,,,,,,,,,,,,10.443333307902018,10.756666501363117,10.016666730244953,11.183333079020182,9.703333536783854,,,
2025-06-24 00:00:00-04:00,10.149999618530273,10.527999877929688,9.899999618530273,10.319999694824219,32706500,0.0,0.0,10.423999786376953,10.483624289265098,,10.911788779320254,,11.341500407062203,,11.722992186324865,,11.878155437705015,,11.961879019000452,,-0.44249860958502474,-0.23212574050431642,-0.21037286908070832,,,,,,,,,,,,,,-49297400.0,,,11.308935529269554,-10.649354767087551,,,,11.25,,,,,,4.559268637110492,-10.649354767087551,,,,,,,,,,,,9.850000063578287,10.290000279744465,9.429999669392902,10.71000067392985,8.989999453226725,,,
2025-06-25 00:00:00-04:00,10.5600004196167,10.75,9.699999809265137,9.819999694824219,34364900,0.0,0.0,10.189999771118163,10.262416091118139,10.922999954223632,10.713281673048247,,11.196595577325251,,11.648365029795428,,11.83739987844005,,11.940566786919097,,-0.5064268477032812,-0.2869859619441094,-0.21944088575917176,,,,,,,,,,,,,,-83662300.0,,,11.210518239083616,-10.646042772163817,,,,11.25,,,,,,-4.84496138358187,-10.646042772163817,,,,,-10.09796085344588,,,,,,,10.249333063761393,10.598666508992512,9.970666249593098,10.877333323160807,9.621332804361979,,,
