Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,Price_Change,Price_Change_5d,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,MFI,ROC_5,ROC_10,ROC_20,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200
2024-12-05 00:00:00-05:00,443.79724579087235,444.78241102566085,441.69883903039573,442.01409912109375,1917600,0.0,0.0,0.0,442.60125732421875,442.04151314798713,440.6289520263672,439.8873944889557,,436.3380830768348,,432.1525232139643,,430.1898566673745,,429.07049670193544,-0.5033935789016564,0.20771563651181915,,4.042032161709699,3.053083782508808,0.9889483792008908,,,,,,,,,,,,,,18059800.0,,,437.72664835560954,,0.20771563651181915,3.3111540728677293,,438.8270741404499,,,,14.16668701171875,,,,,,0.31435680482558837,,,
2024-12-06 00:00:00-05:00,442.82191513926995,443.2849440057438,440.15212575080545,440.5166320800781,1973900,0.0,0.0,0.0,442.02198486328126,441.53321945868413,441.4348114013672,440.0018013237052,,436.7360401247627,,432.4805274832237,,430.39434726960627,,429.18438859624536,-0.3387826415476858,-0.6531974347540705,,3.8617025803752085,3.214807542082088,0.6468950382931205,,,,,,,,,,,,,,16085900.0,,,437.8933884765888,,-0.6531974347540705,1.8634394636570943,,441.4574714471783,,,,8.05859375,,,,,,-0.2079988477515505,,,
2024-12-09 00:00:00-05:00,441.0092072851453,441.6298661877324,438.2014803788429,438.4773254394531,1998600,0.0,0.0,0.0,441.30083618164065,440.5145881189405,441.62396240234375,439.7246238902048,,436.9018768213999,,432.71569603052683,,430.5544062432666,,429.27685562951115,-0.4629352201744541,-0.8156257640904316,,3.5137309817256437,3.2745922300107995,0.23913875171484422,,,,,,,,,,,,,,14087300.0,,,437.9626614017471,,-0.8156257640904316,0.43325044994968565,,441.4574714471783,,,,1.891510009765625,,,,,,-0.7125149970969794,,,
2024-12-10 00:00:00-05:00,437.91581391014927,439.18665543308435,436.3789585288056,437.10797119140625,2461000,0.0,0.0,0.0,440.473291015625,439.37904914309576,441.2427062988281,439.2488688540596,,436.9215048566386,,432.8879421152672,,430.6841798065961,,429.3547771773907,-0.3122976191926141,-0.9377373780659571,65.36956860870076,3.0918249062246446,3.238038765253569,-0.14621385902892436,,,,,,61.90016654391643,,3.8407287878030485,,,,,-38.09983345608358,11626300.0,,,437.9414534435945,70.33082111365248,-0.9377373780659571,-0.864682126709673,,440.61516107787236,,,,-3.81256103515625,,,,,,-0.9370659386314385,,,
2024-12-11 00:00:00-05:00,437.52173599410446,438.14239492793746,435.81741930929894,435.94549560546875,2084300,0.0,0.0,0.0,438.8123046875,438.2345312972201,440.6151580810547,438.64825553613395,,436.8285515946224,,433.00784617370647,,430.78836427786086,,429.4203564652323,-0.26594701139148746,-1.8694256957966775,62.94088386473807,2.633304146128012,3.117091841428458,-0.4837876953004461,,,,,,49.55355611139727,,3.7260270741502017,,34.598659719943555,16.562674069176857,,-50.44644388860273,9542000.0,,,437.88595104348485,67.09697854892298,-1.8694256957966775,-1.419082877793939,,440.334391468119,,,,-6.275482177734375,,,,,,-1.0598052268385454,,,
2024-12-12 00:00:00-05:00,435.9258072992794,436.54646628186356,433.52200143348153,433.7387390136719,3585300,0.0,0.0,0.0,437.1572326660156,436.7359338693707,439.8792449951172,437.75561616841355,,436.53428372977,,433.03650863801886,,430.8467875399561,,429.46332544581384,-0.5062001130971661,-1.8721936978654534,52.21690438457475,2.068017507434547,2.907276974629676,-0.839259467195129,,,,,,7.768172178729964,39.74063161134789,3.455810546863063,,25.839773347497186,22.602168988431494,,-92.23182782127004,5956700.0,,,437.6623223530324,55.390790607617426,-1.8721936978654534,-1.6683669004098896,,439.1866825302103,,,,-7.359130859375,,,,,,-1.3959526509402513,,,
2024-12-13 00:00:00-05:00,434.31993738197525,434.98001132755377,432.4087444579726,432.85205078125,2548400,0.0,0.0,0.0,435.62431640625,435.4413061733305,438.8231506347656,436.8640588252929,,436.18359487752997,,433.02927499657693,,430.886495722952,,429.49704410586793,-0.2044291073557858,-1.7399073589200689,42.71994630463551,1.5308289998042142,2.631987379664584,-1.1011583798603697,,,,,,3.562805525568617,20.29484460523195,3.315779720329711,,20.5007780237774,25.954875404990624,,-96.4371944744314,3408300.0,,,437.466142896663,45.40052245784874,-1.7399073589200689,-2.3817397634385764,,438.63005404245587,,,,-10.560943603515625,,,,,,-1.360707575450001,,,
2024-12-16 00:00:00-05:00,433.1278926313817,434.13278041972814,431.4531297588997,431.86688232421875,1987500,0.0,0.0,0.0,434.30222778320314,434.2498315569599,437.80153198242186,435.95548127964304,,435.7724793962622,,432.98369097021,,430.9059093190167,,429.5206245856525,-0.22759935069109893,-1.5075906396320997,29.695101418406708,1.0139205314440005,2.3083740100204673,-1.2944534785764668,,,,,,3.088112727350013,4.806363477216198,3.138451056616552,,10.829542221166639,29.596277627085854,,-96.91188727264999,1420800.0,,,437.2929764548927,38.637182997752234,-1.5075906396320997,-2.310920106048676,,438.1522466929194,,,,-10.2161865234375,,,,,,-1.3555570788732176,,,
2024-12-17 00:00:00-05:00,429.7094264383914,430.34977791974507,427.9853870305909,429.1084899902344,3130300,0.0,0.0,0.0,432.70233154296875,432.5360510347181,436.5878112792969,434.7105737724778,,435.1378137385453,,432.8317223043286,,430.87031685706063,,429.5165237439071,-0.6387135589418835,-1.8300927295761813,22.397316243357423,0.37733792096992147,1.9221667922103582,-1.5448288712404368,,,,,,6.658985640277932,4.4366346310655205,3.0870789465247532,,8.889822243108682,36.425686596418835,,-93.34101435972207,-1709500.0,,,436.8702128041247,28.334840121531087,-1.8300927295761813,-2.7506686440636354,,436.3838990281259,,,,-12.13720703125,,,,,,-1.7131310347731605,,,
2024-12-18 00:00:00-05:00,429.5123408687031,431.54177880457024,417.69035829944704,417.9267883300781,6135700,0.0,0.0,0.0,429.0985900878906,427.66629679983816,433.9554473876953,431.65897641931423,436.5838653564453,433.4986684615484,,432.2472150896521,,430.6140093614768,,429.40120299352077,-2.6057982820173797,-4.133247724091082,15.734191885276076,-1.0176968825874155,1.3341940572508035,-2.351890939838219,436.5838653564453,449.7160313164809,423.4516993964097,26.264331920071186,-0.21035795173261002,0.8704759922556041,3.539191453294517,3.8463583012245772,,6.951869864869307,48.35350093449989,-159.69018950693064,-99.1295240077444,-7845200.0,3322250.0,,435.5327323048606,18.53821027237504,-4.133247724091082,-5.92540542486267,,430.4876511525954,,,,-26.323638916015625,,,,444.8513636269391,417.69035829944704,-3.693618585526636,-4.273423391662621,,
2024-12-19 00:00:00-05:00,421.1680422933189,422.60637526530553,418.1534387712123,418.23223876953125,4948000,0.0,0.0,0.0,425.9972900390625,424.52161078973586,431.57726135253904,429.2177513920809,436.1031066894531,432.04472277659437,,431.6976081751376,,430.36882578539866,,429.29006902114276,0.07308706883175642,-3.575078462994251,10.409007551395831,-2.0747087661863475,0.6524134925633733,-2.727122258749721,436.1031066894531,451.1468287473582,421.059384631548,30.08744411581017,-0.09396430787323626,1.995067794989621,3.174843142507719,3.931509261831601,,5.65584914081034,47.30623211759594,-164.0880993149167,-98.00493220501038,-2897200.0,3371850.0,,434.43292699692176,9.269498190725429,-3.575078462994251,-5.3803397671817805,-2.2473370336492127,429.6601122435897,,,,-23.7818603515625,12.686216549358937,,,444.8513636269391,417.69035829944704,-3.0921514588570385,-4.097853843689222,,
2024-12-20 00:00:00-05:00,417.000140307066,426.9000048968068,416.66422000799855,423.4024658203125,6069600,1.223,0.0,0.0,424.107373046875,424.1485624665948,429.8658447265625,428.16042674266845,435.6503280639648,431.22165068551993,,431.3723084749484,,430.23087806331773,,429.2314859047166,1.236209591587789,-2.183098114906016,23.7936874624325,-2.466768810354722,0.02857703197975425,-2.4953458423344763,435.6503280639648,451.6694551767044,419.63120095122525,32.038254225479136,0.1177113098156286,23.905387163054517,8.923643650099914,4.44660356113833,,11.89780146472662,43.72801064475945,-122.71864341681884,-76.09461283694549,3172400.0,3297430.0,,433.4839905420977,22.03693036151337,-2.183098114906016,-3.8850215890723896,-2.0939771508776683,427.9254377205415,,,,-17.114166259765625,12.893985911657715,,,444.8513636269391,416.66422000799855,-1.503580474127074,-2.8113974567819024,,
2024-12-23 00:00:00-05:00,422.1773261069966,424.2916853111089,419.88516221081517,423.748291015625,2602700,0.0,0.0,0.0,422.48365478515626,424.01513864960486,428.3929412841797,427.35822024684234,435.0084518432617,430.50990214552996,,431.0733273981122,,430.1025100029674,,429.1769267515913,0.08167765264250892,-1.879882815950406,25.11028476520481,-2.7182398400872785,-0.5207863424336523,-2.197453497653626,435.0084518432617,451.8760620788991,418.1408416076243,33.73522047127483,0.16621943860646768,25.13227698200063,17.01091064668159,4.550950592095497,,11.625001259002916,40.68432141493023,-105.89247386199285,-74.86772301799937,5775100.0,3152925.0,,433.131538279257,27.302656732578228,-1.879882815950406,-3.359132518213185,-2.9404355250130645,427.40330746796803,,,,-14.729034423828125,12.303627375728404,,,444.8513636269391,416.66422000799855,-1.084203267829666,-2.5884924258193163,,
2024-12-24 00:00:00-05:00,423.7482648968955,427.44341824255406,423.14556220557773,427.3149719238281,1431700,0.0,0.0,0.0,422.124951171875,425.115083074346,427.41364135742185,427.3503569153852,434.328173828125,430.2056230767964,,430.9259409089246,,430.04731122912307,,429.1583998378822,0.8416980041747513,-0.41796378031277515,26.288727188825888,-2.5997626560030085,-0.9365816051475235,-1.663181050855485,434.328173828125,451.28901840612815,417.3673292501218,33.92168915600632,0.29325316401423734,37.87851042458371,28.97205818987962,4.600392694347042,,13.410910176033477,40.24707213794928,-70.83123383699184,-62.12148957541629,7206800.0,3075705.0,,433.00569241396,23.233481044514818,-0.41796378031277515,-2.240407385133191,-3.0857171096181335,426.60534314493106,,,,-9.792999267578125,12.128454513991429,,,444.8513636269391,416.66422000799855,-0.02308523267539222,-1.6147241479831265,,
2024-12-26 00:00:00-05:00,425.8033736059794,428.4710170690391,425.75398508514286,428.0165100097656,1867400,0.0,0.0,0.0,424.1428955078125,426.0822253861526,426.62074279785156,427.471475659818,433.6179504394531,429.99713611803156,,430.81184557954583,,430.0070973435912,,429.1470377500403,0.1641735328811622,2.4142318610403715,29.52193607896328,-2.42134857436929,-1.233534998991877,-1.187813575377413,433.6179504394531,450.37557922814113,416.8603216507651,33.51525757737602,0.3328689428462376,42.644557686442354,35.21844836434223,4.57421126496355,,15.092316645910115,39.815918943952475,-53.522353125964216,-57.355442313557646,9074200.0,2962750.0,,432.8804323500057,27.6497612578666,2.4142318610403715,-1.8188020465014432,-3.212074615872514,425.8221156677762,,,,-7.928985595703125,12.073040949551839,,,444.8513636269391,416.66422000799855,0.3271681547316202,-1.2917916391631576,,
2024-12-27 00:00:00-05:00,425.4179430235567,427.1074642572855,422.3057130877275,424.84490966796875,2429100,0.0,0.0,0.0,425.4654296875,425.66978681342465,425.7313598632812,426.9939182067545,432.80530242919923,429.50644788469225,,430.5778480928173,,429.9048758054601,,429.10423050544256,-0.7409995333414798,1.5811002322280185,28.14335730112508,-2.5069769015019006,-1.4882233794938817,-1.0187535220080188,432.80530242919923,449.61191263449854,415.9986922238999,33.613220410598615,0.26317673034623956,32.76778658591651,37.763618232314194,4.75835259832782,,14.508265915472379,41.129568098265395,-67.86287095296323,-67.23221341408349,6645100.0,2934910.0,,432.65030902869364,27.409683977376233,1.5811002322280185,-2.050503804646968,-3.684660778288482,425.3985002138634,430.75779181746884,,,-8.893829345703125,12.245679281870943,,,444.8513636269391,416.66422000799855,-0.2082182049255546,-1.8392549066638773,,
2024-12-30 00:00:00-05:00,420.36925802199227,422.53300563926024,417.4546120091885,420.6656494140625,3858300,0.0,0.0,0.0,424.91806640625,424.0017410136373,424.5127197265625,425.84332388081043,431.6679351806641,428.6644670779656,,430.18913441914066,,429.72192082741265,,429.0202645244338,-0.9837143293472628,-0.6463865062636351,26.558105797044405,-2.8788833672137457,-1.7663553770378546,-1.112527990175891,431.6679351806641,448.53066991460236,414.8052004467258,33.725469467876565,0.1737692331583041,17.766415267893723,31.05958651341753,5.041346301891447,,13.69385094418484,42.93030373821812,-93.68745731510927,-82.23358473210628,2786800.0,2954120.0,,432.1152554039331,26.35137369641791,-0.6463865062636351,-2.815373369536403,-5.130058265943471,424.1029994062844,430.75779181746884,,,-12.1864013671875,12.257154918212155,,,444.8513636269391,416.66422000799855,-0.9062320476470058,-2.5487845795163904,,
2024-12-31 00:00:00-05:00,421.7919951035509,422.6120313857228,418.9564069092436,420.3988952636719,2442700,0.0,0.0,0.0,424.24818725585936,422.80079243031554,423.3659210205078,424.8534277686034,430.58372650146487,427.8772697623186,,429.8052034718674,,429.5373064598138,,428.93447975567,-0.0634123919464713,-0.7904210643364276,27.351929203656965,-3.1587348225208984,-2.0448312661344636,-1.1139035563864348,430.58372650146487,447.41525856424875,413.752194438681,33.66306412556776,0.1974478853201776,17.388233728398866,22.640811860736367,5.101912557048621,47.905312314185856,13.641926170912477,39.86907115727967,-81.69601522844087,-82.61176627160113,344100.0,2943195.0,,431.8113060278687,31.771962235852854,-0.7904210643364276,-2.6554448905247208,-4.904999786693219,424.1029994062844,430.75779181746884,,,-11.467987060546875,12.275704282326572,,,444.8513636269391,416.66422000799855,-0.7008182778821763,-2.3653544272436275,,
2025-01-02 00:00:00-05:00,423.2048495280064,423.8174118442054,416.53577178897444,418.7192687988281,4231500,0.0,0.0,0.0,422.5290466308594,421.4402845531531,422.3269989013672,423.73812613773515,429.45740509033203,427.0050791943671,,429.37046093566977,,429.32308789226954,,428.83283586555217,-0.3995316076628397,-2.0115614218479205,26.973775994138904,-3.475981979030962,-2.3310614087137633,-1.1449205703171987,429.45740509033203,446.2996638636603,412.61514631700373,33.68451754665659,0.18121448446959468,10.911650320930121,15.355433105740905,5.455960016805226,48.74137264461222,14.33474120238109,39.71579163736082,-80.94362109940786,-89.08834967906988,-3887400.0,3069900.0,,431.27886569710046,30.400712091226097,-2.0115614218479205,-2.421117603998627,-5.105189325293167,422.5033944290068,430.69356770795673,,,-10.38922119140625,12.284992417672363,,,444.8513636269391,416.53577178897444,-0.8542504059470805,-2.500396119434766,,
2025-01-03 00:00:00-05:00,420.74467837110564,422.64164345372524,419.1144655230592,422.0389709472656,2203200,0.0,0.0,0.0,421.3335388183594,421.639846684524,422.73821716308595,423.42918883037703,428.3468322753906,426.532116504167,,429.0829515243598,,429.1788479527645,,428.7652352195991,0.7928228758042666,-1.3965674039918732,34.81283939349284,-3.4201055686830273,-2.548870240707616,-0.8712353279754113,428.3468322753906,443.96682758423987,412.7268369665414,31.23999061769848,0.29808376368233,29.83695341182425,19.378945820384413,5.520096431556303,51.39507702549003,14.168189962107544,36.28413592452669,-62.96424111188501,-70.16304658817575,-1684200.0,2995340.0,,431.0549474047807,36.162824247947775,-1.3965674039918732,0.9839480818204223,-4.9997602560602665,422.5033944290068,430.69356770795673,,,4.1121826171875,12.40431880364297,,,444.78241102566085,416.53577178897444,-0.16540880086802406,-1.4726060409078925,,
2025-01-06 00:00:00-05:00,423.7186708256639,425.9515868510623,420.9719995858768,422.0094299316406,3463300,0.0,0.0,0.0,420.7664428710938,421.76304110022954,423.1159362792969,423.1710508487886,427.34659881591796,426.10138444964065,,428.8055585207238,,429.03687927907885,,428.69801327643535,-0.006999594269385678,-0.667415254791249,35.6051539149058,-3.3397087405265893,-2.7070379406714107,-0.6326707998551786,427.34659881591796,441.8000402188735,412.8931574129624,28.906882805911096,0.3153668480924568,31.10561719620945,23.951406976321277,5.692119316956613,52.753478938293476,17.89355106913335,33.790594151243475,-43.69195946755838,-68.89438280379055,-5147500.0,3072625.0,,430.78067206606585,42.90581806012255,-0.667415254791249,0.90313247329334,-4.525798889499375,422.5033944290068,430.69356770795673,,,3.777191162109375,12.396672317676765,,,443.2849440057438,416.53577178897444,-0.26151374901791696,-1.2489087076076975,,
2025-01-07 00:00:00-05:00,423.7581964237615,424.1731745891691,418.77860919748633,420.2309875488281,2053900,0.0,0.0,0.0,420.67951049804685,421.2523565830958,422.7987884521484,422.6364938851594,426.33231658935546,425.54229903051566,,428.46930083555145,,428.8625051854105,,428.6137642642204,-0.4214224272430567,-0.10332715919158304,34.870663486986984,-3.3805304613631506,-2.841736444809759,-0.5387940165533918,426.33231658935546,439.7007092311451,412.96392394756583,26.736785283579252,0.2718002005172049,24.62491025102967,28.522493619687793,5.886041797731922,51.77887961217675,17.30402725458227,34.1793951753711,-56.780670677092154,-75.37508974897032,-7201400.0,3076625.0,,430.5888019868719,42.8944300564657,-0.10332715919158304,-0.7490457726408983,-4.604966771734155,422.5033944290068,430.69356770795673,,,-3.171478271484375,12.409896895490062,,,441.6298661877324,416.53577178897444,-0.6073340258899319,-1.4311204670895616,,
2025-01-08 00:00:00-05:00,420.31002325593454,421.44623057878687,418.18580432160684,421.0213928222656,2020200,0.0,0.0,0.0,420.80401000976565,421.1753686628191,422.5260986328125,422.3428391464514,425.4595199584961,425.11173653449185,,428.17722601150103,,428.70723563366505,,428.5382182797233,0.188088288788002,0.14807307193405514,38.917763328476624,-3.3109364548911913,-2.9355764468260452,-0.375360008065146,425.4595199584961,437.722947149973,413.19609276701925,24.52685438295373,0.3190502921028875,29.892169373433315,28.540898940224142,5.841679723699936,49.430810082560676,17.435435098631803,30.92365326295577,-60.84110750023179,-70.1078306265667,-5181200.0,3077705.0,,430.3912706287871,43.99316273221996,0.14807307193405514,-0.6435183931535491,-3.98103427576163,422.5033944290068,430.69356770795673,,,-2.726898193359375,12.464616351157154,,,439.18665543308435,416.53577178897444,-0.3561213888125963,-1.0431373439859646,,
2025-01-10 00:00:00-05:00,419.1935255185551,419.242914033752,413.77921154700664,414.3028564453125,3415500,0.0,0.0,0.0,419.9207275390625,418.8845312569836,421.2248870849609,420.8810241098807,424.3192642211914,424.08231938314145,,427.6331330873368,,428.4220004022125,,428.39657288833615,-1.5957707830274948,-1.0547430420828021,44.34177761640788,-3.7546313863879277,-3.099387434738422,-0.6552439516495059,424.3192642211914,436.2589493309851,412.37957911139773,23.879370219587372,0.08054137593365734,3.5641970452207614,19.36042555656125,5.369591207281063,45.477221188267436,17.382689305758245,25.809380279929233,-102.46101839909163,-96.43580295477923,-8596700.0,3125430.0,,429.9352883924586,46.83579484766783,-1.0547430420828021,-3.0450876597965597,-5.217272676115889,420.4433379021461,429.3152875869729,,,-13.012115478515625,13.41443719236863,,,438.14239492793746,413.77921154700664,-1.643309987582062,-2.3605828489223413,,
2025-01-13 00:00:00-05:00,413.73971297664434,418.1659852807237,413.49271009711424,417.88934326171875,2608100,0.0,0.0,0.0,419.09080200195314,418.5528019252287,420.21217041015626,420.3370821374876,423.4164566040039,423.49251213348214,,427.25102368241056,,428.2134329340839,,428.2920233398126,0.8656678950220265,-0.9832332962600691,49.51437595841163,-3.7733662859795345,-3.2341832049866444,-0.5391830809928901,423.4164566040039,434.34218459801826,412.4907286099895,21.85145598802876,0.24705972245908273,29.35333861727835,20.936568345310807,5.3691403678797816,41.30378776060795,17.38414890649548,26.192695796444294,-89.4422935598723,-70.64666138272165,-5988600.0,3151620.0,,429.62305045850513,55.87884561388674,-0.9832332962600691,-2.366069184531179,-4.14183711628273,419.72214847408827,429.17203686202663,,,-10.127166748046875,14.000993308363963,,,436.54646628186356,413.49271009711424,-0.5527748389986589,-1.3053610118546508,,
2025-01-14 00:00:00-05:00,419.7863788227099,420.40883096297813,416.49628326749826,420.0531311035156,2643300,0.0,0.0,0.0,418.6995422363281,419.0529116513244,419.7329925537109,420.28545467676537,422.73217620849607,423.1649520353901,,426.968753385199,,428.05184279882513,,428.2100443125858,0.5177896676924254,-0.4635675625641569,44.814980341986136,-3.5724334445934005,-3.3018332529079957,-0.27060019168540483,422.73217620849607,432.59878581154254,412.8655666054496,19.73321920609294,0.36423679395639363,43.799482936877716,25.57233953312561,4.917480568356325,38.97258728101135,16.0019908123532,26.435281575019438,-54.63985396677771,-56.20051706312229,-3345300.0,3104520.0,,429.3779895189087,51.78375386972082,-0.4635675625641569,-1.1278888967265885,-3.1552652966339876,419.72214847408827,429.13756056138755,,,-4.791778564453125,14.181949684417654,,,434.98001132755377,413.49271009711424,0.07627195276143175,-0.6337452542668794,,
2025-01-15 00:00:00-05:00,426.38623437727546,428.08561533883073,425.33894461451996,427.0580749511719,4059800,0.0,0.0,0.0,420.06495971679686,421.72129941794026,420.3722351074219,421.5168401812029,422.4424774169922,423.53572564641695,,426.9722561917078,,428.0321642275845,,428.1985819308802,1.667632813319031,1.624603516786226,54.24796306929677,-2.8154969976021107,-3.204566001846819,0.38906900424470825,422.4424774169922,431.3517919963056,413.53316283767873,17.81862915862689,0.7590321339026833,90.56674348766116,54.57318834727241,5.176477792286424,35.10017354352789,25.794306156777598,25.112632311085015,68.36325675271092,-9.433256512338847,714500.0,3180090.0,,429.2908272396634,53.65361010526171,1.624603516786226,1.5195977009326214,-1.3385580175999259,420.7891627179725,428.388827051429,,,6.392425537109375,15.585208964769384,,,434.13278041972814,413.49271009711424,1.5904570486301242,1.0925978756685615,,
2025-01-16 00:00:00-05:00,426.90996701049795,427.7201438317564,425.595924731106,426.3863220214844,2532500,0.0,0.0,0.0,421.1379455566406,423.276306952455,420.9709777832031,422.4022005157995,422.16844940185547,423.807211015471,,426.94927838111084,,427.9995732928102,,428.18054949397083,-0.15729779369335617,1.2742652251600806,48.71243945122756,-2.243957314178317,-3.012444264313119,0.7684869501348017,422.16844940185547,430.14562915867594,414.191269645035,15.954359513640952,0.7643711655126382,86.08190464074323,73.48271035509403,5.021218011120287,32.09042276018879,22.10843557487304,25.889133508302464,79.85817145471458,-13.918095359256766,-1818000.0,3207340.0,,429.23398097448734,48.517605503231316,1.2742652251600806,1.4242251407576174,-1.2690392634969199,420.7891627179725,427.56128814242334,,,5.9874267578125,15.577342660524687,,,431.54177880457024,413.49271009711424,1.286393724051474,0.9990970726507277,,
