Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200
2025-10-06 00:00:00-04:00,104.83499908447266,105.44999694824219,100.6500015258789,104.83999633789062,2629400,0.0,0.0,,104.83999633789062,,104.83999633789062,,104.83999633789062,,104.83999633789062,,104.83999633789062,,104.83999633789062,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,103.64666493733725,,,,,,,,,,,,,,,,,,,,
2025-10-07 00:00:00-04:00,104.83999633789062,107.25,101.0999984741211,101.83000183105469,2478000,0.0,0.0,,103.83666483561198,,104.292724609375,,104.55333019438244,,104.72195733762256,,104.78039248627012,,104.81004614379276,,-0.2401135219128463,-0.04802270438256926,-0.19209081753027704,,,,,,,,,,,,,,-2478000.0,,,103.52375397233617,,,,,,,,,,,-2.8710364478981565,,,,,,,,,
2025-10-08 00:00:00-04:00,102.0199966430664,102.25,98.68000030517578,99.93000030517578,2361100,0.0,0.0,,102.53444332546658,,103.4995020086115,,104.11301306207704,,104.5340374539972,,104.68434511634746,,104.76148847375677,,-0.5770673884740631,-0.15383164120086804,-0.42323574727319513,,,,,,,,,,,,,,-4839100.0,,,102.50037761067732,,,,,,,,,,,-1.8658563210390389,,,,,,,,,
2025-10-09 00:00:00-04:00,100.0,101.31999969482422,96.87999725341797,97.13999938964844,2875700,0.0,0.0,,100.73629534686054,,102.34322880516366,,103.44891652184575,,104.24407517696392,,104.53495213166035,,104.68565276147709,,-1.057050492135616,-0.33447541138781767,-0.7225750807477984,,,,,,,,,,,,,,-7714800.0,,,101.37344076954243,,,,,,,,,,,-2.7919552756999644,,,,,,,,,
2025-10-10 00:00:00-04:00,97.04000091552734,97.56999969482422,91.68499755859375,92.0199966430664,3932000,0.0,0.0,99.1519989013672,97.83086244559584,,100.46627750296415,,102.360447961962,,103.76469954818363,,104.28713123089611,,104.55962633243819,,-1.8294927384110622,-0.6334788767924666,-1.1960138616185956,,,,,,,,,,,,,,-11646800.0,,,99.27606118401907,,,,,,,,,,,-5.270746117718872,,,,,,,,,
2025-10-13 00:00:00-04:00,93.98999786376953,95.41600036621094,92.83499908447266,93.83000183105469,1864800,0.0,0.0,96.95,96.49724224074879,,99.25968192625334,,101.5480245209232,,103.37510355927661,,104.08005936159232,,104.4528638995886,,-2.269445734161579,-0.9606722482662892,-1.3087734858952897,,,,,,,,,,,,,,-9782000.0,,,98.66962735097091,-10.501712029206523,,,,,,,,,,1.9669694131907667,-10.501712029206523,,,,,,,,
2025-10-14 00:00:00-04:00,92.0,95.52999877929688,91.09500122070312,94.4000015258789,1956500,0.0,0.0,95.46399993896485,95.79816200245884,,98.3761036716398,,100.86726042615709,,103.02313877365317,,103.88837504801383,,104.35283541825817,,-2.5428055616250163,-1.2770989109380346,-1.2657066506869816,,,,,,,,,,,,,,-7825500.0,,,98.12966396282077,-7.296474684840754,,,,,,,,,,0.6074812785898942,-7.296474684840754,,,,,,,,
2025-10-15 00:00:00-04:00,95.88999938964844,98.94499969482422,94.7959976196289,98.58000183105469,2530000,0.0,0.0,95.19400024414062,96.72544194532412,,98.41317606426068,,100.64942627424257,,102.84889810923755,,103.7832587466879,,104.29539428803724,,-2.394551207667817,-1.5005893702839912,-0.8939618373838258,,,,,,,,,,,,,,-5295500.0,,,98.04511628553439,-1.3509441308899623,,,,,,,,,,4.427966353400814,-1.3509441308899623,,,,,,,,
2025-10-16 00:00:00-04:00,98.91000366210938,99.80000305175781,93.7699966430664,95.33000183105469,2643400,0.0,0.0,94.83200073242188,96.26029524056764,,97.85259893095049,,100.1428144225104,,102.55403943166176,,103.61586752063576,,104.20618640289314,,-2.5103684379558615,-1.7025451838183654,-0.8078232541374961,,,,,,,,,,,,,,-7938900.0,,,97.84688419976725,-1.8632875951887535,,,,99.17250061035156,,,,,,-3.2968147084941335,-1.8632875951887535,,,,,,,,
2025-10-17 00:00:00-04:00,94.56999969482422,95.69000244140625,93.32499694824219,94.20999908447266,1972700,0.0,0.0,95.27000122070312,95.57686318853598,97.21100006103515,97.1903080497727,,99.57778439031632,,102.22682216314455,,103.42961270011767,,104.10672185246109,,-2.6618451943139405,-1.8944051859174804,-0.7674400083964601,,,,,,,,,,,,,,-9911600.0,,,97.57817330680501,2.3799201492051605,,,,99.17250061035156,,,,,,-1.1748691126293287,2.3799201492051605,,,,,-3.0871001992349405,,,
