Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200
2024-11-19 00:00:00-05:00,49.93000030517578,51.31999969482422,49.68000030517578,50.470001220703125,2496100,0.0,0.0,0.0,,50.470001220703125,,50.470001220703125,,50.470001220703125,,50.470001220703125,,50.470001220703125,,50.470001220703125,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,50.490000406901046,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:00:00-05:00,51.58000183105469,51.779998779296875,50.779998779296875,51.43000030517578,1842000,0.0,0.0,0.0,,50.79000091552735,,50.64454650878906,,50.56142970493862,,50.50764824362362,,50.48901110356397,,50.47955345039937,,0.0765811235476761,0.01531622470953522,0.06126489883814088,,,,,,,,,,,,,,1842000.0,,,50.846672207653164,,,,,,,,,,,1.9021182113204693,,,,,,,,,
2024-11-21 00:00:00-05:00,53.09000015258789,54.034000396728516,52.09000015258789,53.5099983215332,2942900,0.0,0.0,0.0,,51.696666717529304,,51.16553774746981,,50.842245763661914,,50.625387462365175,,50.54883263263267,,50.50970713070917,,0.3016336276486058,0.07257970529734933,0.22905392235125646,,,,,,,,,,,,,,4784900.0,,,51.80244203585056,,,,,,,,,,,4.044328220912141,,,,,,,,,
2024-11-22 00:00:00-05:00,53.209999084472656,54.38999938964844,52.939998626708984,54.099998474121094,2704500,0.0,0.0,0.0,,52.497777303059905,,51.69907606140641,,51.15250792656279,,50.761646717728155,,50.6191527483057,,50.545431422683414,,0.5215849336019502,0.16238075095826954,0.3592041826436807,,,,,,,,,,,,,,7489400.0,,,52.346174182484035,,,,,,,,,,,1.1025979650432172,,,,,,,,,
2024-11-25 00:00:00-05:00,53.02000045776367,53.08000183105469,51.369998931884766,51.70000076293945,5702300,0.0,0.0,0.0,52.241999816894534,52.231851789686424,,51.69924418895787,,51.204650101455805,,50.79844491557958,,50.640555679288546,,50.55691967482527,,0.4965146586437612,0.22920753249536788,0.26730712614839336,,,,,,,,,,,,,,1787100.0,,,52.2385191167362,,,,,,,,,,,-4.436225099580526,,,,,,,,,
2024-11-26 00:00:00-05:00,50.209999084472656,51.65999984741211,49.369998931884766,49.529998779296875,3042200,0.0,0.0,0.0,52.05399932861328,51.331234119556576,,51.30483593265587,,51.04515949934543,,50.74870192984301,,50.618564453546135,,50.546701556461805,,0.2981088472760476,0.24298779545150384,0.05512105182454374,,,,,,,,,,,,,,-1255100.0,,,51.905249068719634,-1.8624973621372825,,,,,,,,,,-4.1972958445256285,-1.8624973621372825,,,,,,,,
2024-11-27 00:00:00-05:00,51.54999923706055,53.09000015258789,51.36399841308594,52.68000030517578,2570200,0.0,0.0,0.0,52.30399932861328,51.780822848096314,,51.55486581856858,,51.200858623710225,,50.82443912103253,,50.659384965459594,,50.56792840968284,,0.39054761995235054,0.27249976035167317,0.11804785960067737,,,,,,,,,,,,,,1315100.0,,,51.9622937667129,2.430488027576782,,,,,,,,,,6.359785187791234,2.430488027576782,,,,,,,,
2024-11-29 00:00:00-05:00,53.11000061035156,53.91999816894531,52.900001525878906,52.93000030517578,1560300,0.0,0.0,0.0,52.1879997253418,52.16388200045614,,51.804890270678975,,51.3655387838498,,50.90701014786168,,50.70434764545397,,50.591431612623076,,0.47846349461381266,0.3136925072041011,0.16477098740971158,,,,,,,,,,,,,,2875400.0,,,52.050183709443715,-1.0839058765659169,,,,,,,,,,0.4745633989213127,-1.0839058765659169,,,,,,,,
2024-12-02 00:00:00-05:00,52.33000183105469,53.130001068115234,51.41999816894531,52.150001525878906,1953000,0.0,0.0,0.0,51.79800033569336,52.15925517559707,,51.867637771624416,,51.440249521185905,,50.95575490778393,,50.732974454967334,,50.60693977096393,,0.4796687531127759,0.3468877563858361,0.13278099672693983,,,,,,,,,,,,,,922400.0,,,52.06459891536509,-3.604430689910231,,,,51.8799991607666,,,,,,-1.4736421212916628,-3.604430689910231,,,,,,,,
2024-12-03 00:00:00-05:00,51.290000915527344,52.540000915527344,50.9900016784668,52.130001068115234,1202000,0.0,0.0,0.0,51.88400039672852,52.14950380643646,52.06300010681152,51.9153401891682,,51.50594014470298,,51.00180377681653,,50.76063834829699,,50.62209460974156,,0.4735512552705572,0.3722204561627803,0.10133079910777687,,,,,,,,,,,,,,-279600.0,,,52.05637792804405,0.8317220480275543,,,,51.8799991607666,,,,,,-0.03835178749467261,0.8317220480275543,,,,,0.1286920868299068,,,
