Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200
2024-11-19 00:00:00-05:00,424.3402002207243,427.67989447964044,423.26637380402946,426.41888427734375,3202500,0.0,0.0,0.0,,426.41888427734375,,426.41888427734375,,426.41888427734375,,426.41888427734375,,426.41888427734375,,426.41888427734375,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,425.78838418700457,,,,,,,,,,,,,,,,,,,,
2024-11-20 00:00:00-05:00,427.1184303331194,428.45827085811294,424.527470687581,427.84747314453125,3956000,0.0,0.0,0.0,,426.89508056640625,,426.67862770774144,,426.554940359933,,426.47490737017466,,426.4471731658029,,426.43309909194267,,0.11396150507476932,0.022792301014953865,0.09116920405981546,,,,,,,,,,,,,,3956000.0,,,426.4272356122641,,,,,,,,,,,0.335020075297221,,,,,,,,,
2024-11-21 00:00:00-05:00,429.3941584334932,434.00475515744085,427.1972589270389,432.4580383300781,7558000,0.0,0.0,0.0,,428.74939982096356,,427.72942963907536,,427.1171401666135,,426.70953995683755,,426.56620019875885,,426.4930487361032,,0.5697432517146126,0.13218249115488562,0.437560760559727,,,,,,,,,,,,,,11514000.0,,,428.88867992934024,,,,,,,,,,,1.077618888727061,,,,,,,,,
2024-11-22 00:00:00-05:00,433.06876843570296,436.9897367711262,432.80278465396066,436.5858154296875,5492800,0.0,0.0,0.0,,431.3615383572049,,429.3396816010048,,428.01891876309674,,427.0968448773415,,426.76460842115347,,426.5934742753429,,1.2496257762392702,0.35567114817176254,0.8939546280675077,,,,,,,,,,,,,,17006800.0,,,430.67458551617835,,,,,,,,,,,0.9544919353444481,,,,,,,,,
2024-11-25 00:00:00-05:00,439.98467417106036,441.7481285322093,438.79263253837445,440.92059326171875,2976100,0.0,0.0,0.0,432.8461608886719,434.5478899920429,,431.4453019029528,,429.2476496677274,,427.63895265712097,,427.0449249526498,,426.73603267321727,,2.1138507632369965,0.7073070711848094,1.4065436920521872,,,,,,,,,,,,,,19982900.0,,,431.9341315345674,,,,,,,,,,,0.9928810508341712,,,,,,,,,
2024-11-26 00:00:00-05:00,439.93538721062225,442.66428410233056,438.06357926741754,442.2209777832031,4126500,0.0,0.0,0.0,436.00657958984374,437.10558592242967,,433.4045156993619,,430.4832047263441,,428.21079677971244,,427.34544085028455,,426.89011172903804,,2.870595022419309,1.1399646614317094,1.7306303609875995,,,,,,,,,,,,,,24109400.0,,,433.3012988582795,3.70576775290788,,,,,,,,,,0.29492487793885136,3.70576775290788,,,,,,,,
2024-11-27 00:00:00-05:00,442.5165102075495,443.95487308813426,440.7333635488086,441.0978698730469,2985900,0.0,0.0,0.0,438.6566589355469,438.4363472393021,,434.8033073673046,,431.4941252165063,,428.71617219513735,,427.61776617746796,,427.0314824568391,,3.34117983638248,1.5802076964218637,1.7609721399606164,,,,,,,,,,,,,,21123500.0,,,434.15154420772586,3.096990764285642,,,,,,,,,,-0.25396984009810053,3.096990764285642,,,,,,,,
2024-11-29 00:00:00-05:00,441.6495706821593,444.5853739580401,441.5904631721963,443.41302490234375,3474100,0.0,0.0,0.0,440.84765625,440.09523979364934,,436.3687105554935,,432.6292585199194,,429.2925193601258,,427.9305435779605,,427.1944828791825,,3.8564802503843794,2.035462207214367,1.8210180431700125,,,,,,,,,,,,,,24597600.0,,,435.0819728223552,2.5331906454017896,,,,,,,,,,0.5248619835691359,2.5331906454017896,,,,,,,,
2024-12-02 00:00:00-05:00,443.92529251080515,444.3095213839315,441.28505689420024,442.0830383300781,2661200,0.0,0.0,0.0,441.9471008300781,440.7578393057923,,437.40767924178164,,433.52961850183925,,429.79410833933963,,428.21079099879455,,427.34262770953967,,4.110161358149469,2.4504020374013873,1.6597593207480816,,,,,,,,,,,,,,21936400.0,,,435.62813583614593,1.2591391442665771,,,,433.9258738810348,,,,,,-0.29994305479830174,1.2591391442665771,,,,,,,,
2024-12-03 00:00:00-05:00,442.4870154486064,442.93035188656836,439.98468701594595,441.2457275390625,1697400,0.0,0.0,0.0,442.0121276855469,440.9204687168824,437.42914428710935,438.1055062049236,,434.26448602919385,,430.24319144521115,,428.46890855404735,,427.48096701132596,,4.195280893916845,2.799377808704479,1.3959030852123657,,,,,,,,,,,,,,20239000.0,,,435.884491349039,0.07373987114971492,,,,434.5564223228106,,,,,,-0.18940124782405032,0.07373987114971492,,,,,0.8725031932138727,,,
2024-12-04 00:00:00-05:00,443.1766616020664,444.8514247446574,442.12252740755025,444.25048828125,3694400,0.0,0.0,0.0,442.41802978515625,442.0304752383383,439.2123046875,439.2227756733465,,435.215533862723,,430.7924972034872,,428.7814150832989,,427.6478279194844,,4.453856533636554,3.1302735536908943,1.3235829799456593,,,,,,,,,,,,,,23933400.0,,,436.57850040598595,0.4589358262062895,4.181710674968263,,,436.02434183584813,,,,17.83160400390625,,0.6809722008971786,0.4589358262062895,,,,,1.1470952748772942,,,
2024-12-05 00:00:00-05:00,443.79724579087235,444.78241102566085,441.69883903039573,442.01409912109375,1917600,0.0,0.0,0.0,442.6012756347656,442.02501653259014,440.62896728515625,439.73028902748234,,435.86301626828214,,431.2325600237855,,429.043448430582,,427.7907758916398,,4.427286671254819,3.3896761772036794,1.03761049405114,,,,,,,,,,,,,,22015800.0,,,436.85263413898053,0.20771563651181915,3.3111393348762093,,,438.827104699309,,,,14.1666259765625,,-0.5034072486467145,0.20771563651181915,,,,,0.3143533309831402,,,
2024-12-06 00:00:00-05:00,442.82191513926995,443.2849440057438,440.15212575080545,440.5166320800781,1973900,0.0,0.0,0.0,442.0219970703125,441.5222217150862,441.43482666015626,439.87326049159066,,436.30621777416746,,431.596641280895,,429.27064018601754,,427.9174013263506,,4.236560357897474,3.5590530133424387,0.6775073445550355,,,,,,,,,,,,,,20041900.0,,,437.0454312422412,-0.6532042722253185,1.8634394636570943,,,441.45750200603743,,,,8.05859375,,-0.3387826415476858,-0.6532042722253185,,,,,-0.20800229719641472,,,
2024-12-09 00:00:00-05:00,441.00923797893984,441.62989692472416,438.2015108772225,438.47735595703125,1998600,0.0,0.0,0.0,441.3008605957031,440.5072664624012,441.6239807128906,439.6194596671253,,436.5129928392021,,431.8664732289788,,429.45295138940395,,428.02247550178026,69.97391620834682,3.876173722426813,3.622477155159314,0.25369656726749934,,,,,,70.46998496710194,,3.955439281642884,,,,,-29.530015032898056,18043300.0,,,437.1455737453427,-0.8156120141290555,0.43325744000228156,,76.78614575712487,441.45750200603743,,,,1.89154052734375,,-0.4629282924954792,-0.8156120141290555,,,,,-0.71251220343151,,,
2024-12-10 00:00:00-05:00,437.91584448412857,439.18668609579004,436.3789889954862,437.1080017089844,2461000,0.0,0.0,0.0,440.4733154296875,439.3741782112623,441.2427215576172,439.16283094746325,,436.56966035061,,432.07202336544964,,429.60453654424714,,428.1128787476231,66.93733311024951,3.440410364622096,3.5860637970518705,-0.14565343242977447,,,,,,61.90001702460597,,3.8407375976923714,,35.01290322797864,15.023840071249758,,-38.09998297539403,15582300.0,,,437.1657968775412,-0.9377373132098648,-0.8646889283466335,,72.7667477759716,440.6152068700718,,,,-3.812591552734375,,-0.312297597457023,-0.9377373132098648,,,,,-0.9370624480868414,,,
2024-12-11 00:00:00-05:00,437.5217053661845,438.1423642565694,435.8173888006866,435.9454650878906,2084300,0.0,0.0,0.0,438.81231079101565,438.2312738368051,440.61517028808595,438.57785533663184,,436.51021318273195,,432.2239230408395,,429.7300994857054,,428.19081493011333,62.940699696568615,2.9670554066580053,3.4622621189730975,-0.4952067123150923,,,,,,49.553211696477945,60.64107122939529,3.7260358323602896,,34.59857831683704,16.562926435177953,,-50.44678830352206,13498000.0,,,437.14462998083593,-1.8694460473167918,-1.4190897787732364,,67.0969792550124,440.33440677267197,,,,-6.2755126953125,,-0.2659609562278731,-1.8694460473167918,,,,,-1.0598148940587193,,,
2024-12-12 00:00:00-05:00,435.92574595636177,436.5464048516075,433.52194042882434,433.7386779785156,3585300,0.0,0.0,0.0,437.1572265625,436.733741884042,439.87925109863284,437.69800490788344,,436.246257448997,,432.2833251952582,,429.80947727764226,,428.2460175475104,52.21678467965338,2.386340665549028,3.2470778282882837,-0.8607371627392557,,,,,,7.767626201048297,39.74028497404407,3.455819274673234,,25.839834338704758,22.602489012572146,,-92.2323737989517,9912700.0,,,436.9814144656741,-1.872207506283866,-1.6683807375105466,,55.390792411024776,439.18668258674086,,,,-7.35919189453125,,-0.5062071488529218,-1.872207506283866,,,,,-1.3959678945484808,,,
2024-12-13 00:00:00-05:00,434.31990676090606,434.979980659947,432.40871397164915,432.8520202636719,2548400,0.0,0.0,0.0,435.6243041992187,435.43983467725195,438.8231506347656,436.816916790754,,435.92299676468036,,432.305626962647,,429.8697256536032,,428.29184842030804,42.71993012027833,1.833439433404294,2.964350149311486,-1.1309107159071918,,,,,,3.562779044775218,20.294538980767154,3.315788435191073,,20.500855724087323,25.955134478152807,,-96.43722095522477,7364300.0,,,436.8257085596228,-1.7399142865990493,-2.381753364371244,,45.400524809862915,438.63006935815326,,,,-10.561004638671875,,-0.2044221001862523,-1.7399142865990493,,,,,-1.3607145298638874,,,
2024-12-16 00:00:00-05:00,433.1278926313817,434.13278041972814,431.4531297588997,431.86688232421875,1987500,0.0,0.0,0.0,434.3022094726563,434.24885055957424,437.80153503417966,435.91691052411124,,435.5367001513031,,432.2884212905518,,429.9092733104471,,428.3274208969639,29.695020122101468,1.3007743083954892,2.6316349811282866,-1.3308606727327974,,,,,,3.0880986406021127,4.806167962141876,3.138455403641546,,10.829527066992354,29.596513032605138,,-96.91190135939789,5376800.0,,,436.6828068309623,-1.5075974946036428,-2.3109133624420024,,38.63718484071842,438.1522772517785,,,,-10.216156005859375,,-0.2275923163886473,-1.5075974946036428,,,,,-1.355557766488322,,,
2024-12-17 00:00:00-05:00,429.7093347574438,430.3496861021748,427.9852957174769,429.1083984375,3130300,0.0,0.0,0.0,432.70228881835936,432.5353665188829,436.5878021240234,434.67899923563647,437.0084732055664,434.92448094046466,,432.16371451200075,,429.89341440207187,,428.33519181776524,22.397371771728558,0.6485704467455093,2.2350220742517313,-1.586451627506222,437.0084732055664,447.9705402778511,426.0464061332817,21.924134144569393,0.1396630892708132,6.6589240377158925,4.436600574364408,3.0870898159150335,,8.889932273039822,36.425910080571526,-93.15916707294228,-93.34107596228411,2246500.0,3175590.0,,436.3114293470411,-1.8301205286125857,-2.750696118748937,,28.334842581388827,436.3838533715689,,,,-12.1373291015625,,-0.6387347582368808,-1.8301205286125857,,,444.8514247446574,423.26637380402946,-1.7131499437537465,-1.8077623781793963,,
2024-12-18 00:00:00-05:00,429.5123095051323,431.5417472928071,417.69032779913334,417.9267578125,6135700,0.0,0.0,0.0,429.0985473632812,427.66583028342194,433.95542907714844,431.63313715870254,436.58386688232423,433.3056501663728,,431.60540248456937,,429.6564509052487,,428.2316253102502,15.734301396223714,-0.7617893288690993,1.6356597936275652,-2.3974491224966643,436.58386688232423,449.7160651745935,423.45166859005496,26.26439658453853,-0.2103574228241512,0.8704729924599733,3.5391652235926596,3.8463690983684677,,6.952075771955402,48.35353457240619,-159.69015650966728,-99.12952700754003,-3889200.0,3322250.0,,435.0846724159134,-4.133248013431654,-5.925425219135548,-1.9914986830931376,18.538212634694688,430.48763590243857,,,,-26.32373046875,12.770278842982838,-2.6057846142642282,-4.133248013431654,,,444.8514247446574,417.69032779913334,-3.6936215543460493,-4.273430716314816,,
