Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_20,SMA_50,SMA_200,EMA_10,EMA_20,EMA_50,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,CCI,Williams_R,OBV,Volume_MA,VWAP,ROC,MFI,SAR,Tenkan,Kijun,Momentum,Distance_200MA,Volatility
2024-11-07 00:00:00-05:00,1.2200000286102295,1.4700000286102295,1.2100000381469727,1.4299999475479126,12541000,0.0,0.0,1.3020000100135802,,,,1.2665020096539716,1.2375197476025739,1.1832581267312086,62.90322549633374,0.03905570176219908,0.04023116640012432,-0.0011754646379252415,,,,,,55.223875020283366,,0.18885712964194162,,,-44.77612497971663,-17221700.0,,1.303548805459187,16.260156534394106,73.2270812167277,1.2000000476837158,1.3949999809265137,,0.22999989986419678,,
2024-11-08 00:00:00-05:00,1.399999976158142,1.6200000047683716,1.399999976158142,1.5099999904632568,16527400,0.0,0.0,1.3310000061988831,,,,1.3107743698011143,1.2634702469226389,1.1960715331520733,60.000002073205295,0.05601763568364837,0.04338846025682913,0.012629175426819239,,,,,,67.16417857336032,50.698760318493235,0.18957142318998063,,,-32.835821426639676,-694300.0,,1.325405263748581,24.793383707302386,74.53207325902247,1.4299999475479126,1.3949999809265137,,0.28999996185302734,,
2024-11-11 00:00:00-05:00,1.6649999618530273,1.690000057220459,1.399999976158142,1.5199999809265137,17031300,0.0,0.0,1.3330000042915344,,,,1.3488153900057323,1.2879016501611031,1.2087746095353846,63.063062579298354,0.06946624257434686,0.04860401672033268,0.020862225854014177,,,,,,68.65671429344128,63.681589295694984,0.1974285670689174,,,-31.343285706558717,16337000.0,,1.346185812424609,26.66666004392862,76.68052690806005,1.5099999904632568,1.375,,0.019999980926513672,,
2024-11-12 00:00:00-05:00,1.309999942779541,1.5,1.25,1.4900000095367432,11405600,0.0,0.0,1.3360000014305116,,,,1.3744853208295522,1.307149112958783,1.2198030565942615,62.50000000000001,0.07681810219181417,0.054246833814628984,0.02257126837718519,,,,,,64.1791071331984,66.66666666666667,0.2002857072012765,,,-35.82089286680161,4931400.0,,1.3503356561032345,22.131145458585426,68.85192026648116,1.5199999809265137,1.375,,0.029999971389770508,,
2024-11-13 00:00:00-05:00,1.5099999904632568,1.8899999856948853,1.4800000190734863,1.7000000476837158,23091500,0.0,0.0,1.3650000095367432,,,,1.4336698166212183,1.344563487694491,1.2386343111467892,68.93939489722804,0.09845482599281574,0.06308843225026634,0.03536639374254941,,,,,,77.10844238708691,69.9814212712422,0.2188571265765599,,,-22.891557612913093,28022900.0,,1.388109038723963,13.33333651224772,76.45286439963898,1.4900000095367432,1.4749999642372131,,0.2900000810623169,,
2024-11-14 00:00:00-05:00,1.840000033378601,1.850000023841858,1.5299999713897705,1.5499999523162842,32824300,0.0,0.0,1.3879999995231629,1.341000008583069,,,1.4548207503839574,1.364128865277519,1.2508447284475537,61.379307339789705,0.10231886323217787,0.07093451844664865,0.03138434478552922,1.341000008583069,1.6826923739258455,0.9993076432402923,0.6833847306855532,0.8058305729534697,59.03614267484089,66.77456406504207,0.2338571378162929,,115.90080000223878,-40.96385732515912,-4801400.0,12023340.0,1.4229477700567097,6.164377521766309,60.51029142304301,1.7000000476837158,1.4749999642372131,,0.22999989986419678,,
2024-11-15 00:00:00-05:00,1.600000023841858,1.6050000190734863,1.3799999952316284,1.409999966621399,15605200,0.0,0.0,1.4059999942779542,1.356000006198883,,,1.446671516972583,1.3684975415959837,1.2570861103367241,46.5648843847395,0.09301212587730356,0.07535003993277964,0.017662085944523925,1.356000006198883,1.6809226505370831,1.031077361860683,0.6498452886764001,0.5830966406365776,42.16867539096695,59.43775348429825,0.22707143000194005,,41.84810694438972,-57.831324609033054,-20406600.0,12220610.0,1.4255104608604516,0.0,52.222890614759564,1.5499999523162842,1.4749999642372131,,0.1799999475479126,,150.8711437630064
2024-11-18 00:00:00-05:00,1.4900000095367432,1.4900000095367432,1.2799999713897705,1.2999999523162842,12727100,0.0,0.0,1.4229999899864196,1.3570000052452087,,,1.4200039597623468,1.3619739616645838,1.2587690061006285,44.20289592166049,0.07588562537404742,0.0754571570210332,0.0004284683530142164,1.3570000052452087,1.6810597604885327,1.0329402500018847,0.648119510486648,0.4120531753686517,28.915662304516527,43.37349345677479,0.2185000010899135,,-5.122260225680441,-71.08433769548348,-33133700.0,12191400.0,1.4222508437847536,-1.515159040990203,43.65740151523808,1.409999966621399,1.5099999904632568,,0.16999995708465576,,145.21728486700712
2024-11-19 00:00:00-05:00,1.3300000429153442,1.375,1.2899999618530273,1.309999942779541,11740300,0.0,0.0,1.4419999837875366,1.3610000014305115,,,1.4000032294018365,1.3570240551041035,1.2607780624409781,46.2686559197419,0.062400353559459276,0.07284579632871842,-0.010445442769259142,1.3610000014305115,1.6804007408404702,1.0415992620205528,0.6388014788199174,0.42016289826819936,30.12048037032436,33.73493935526928,0.21135715075901576,,-20.46593749314044,-69.87951962967564,-21393400.0,12383010.0,1.4181809895878024,6.504058737032841,43.222076251805376,1.2999999523162842,1.550000011920929,,0.18999993801116943,,144.30295316796443
2024-11-20 00:00:00-05:00,1.3799999952316284,1.4900000095367432,1.3200000524520874,1.350000023841858,15851400,0.0,0.0,1.4569999814033507,1.3680000007152557,,,1.3909117374818403,1.3563550997457945,1.2642769628880715,51.16278940822854,0.054314744176255036,0.06913958589822575,-0.01482484172197071,1.3680000007152557,1.67950566996833,1.0564943314621815,0.6230113385061484,0.47110810709070233,34.93976699611995,31.32530322365361,0.21064287424087524,,2.6984903107061244,-65.06023300388004,-5542000.0,12646005.0,1.4164955604690852,19.46902916270665,48.810527116690636,1.309999942779541,1.5699999928474426,,0.1499999761581421,,144.26592910990644
2024-11-21 00:00:00-05:00,1.4800000190734863,1.5499999523162842,1.3700000047683716,1.4800000190734863,34339100,0.0,0.0,1.4619999885559083,1.3819999992847443,,,1.4071096068621394,1.3681308063484319,1.272736690581617,59.398495094941666,0.057731263576253244,0.06685792143383125,-0.009126657857578005,1.3819999992847443,1.6868105478950532,1.0771894506744353,0.609621097220618,0.6607556238383865,50.60241621418605,38.55422119354345,0.21571430138179234,,32.77090875313099,-49.39758378581395,28797100.0,14056140.0,1.4217047367785955,32.14285828325213,57.658179762279296,1.350000023841858,1.5699999928474426,,0.05000007152557373,,147.33196960435978
2024-11-22 00:00:00-05:00,1.690000057220459,1.850000023841858,1.5399999618530273,1.7400000095367432,96688100,0.0,0.0,1.484999990463257,1.40799999833107,,,1.4676351346211582,1.4035469209377949,1.2910607423053475,70.4697973690272,0.08049085763228092,0.06958450867352119,0.010906348958759735,1.40799999833107,1.7419461026868057,1.0740538939753344,0.6678922087114714,0.9970862167207833,81.92771465031824,55.82329928687474,0.23428572927202498,,120.20617203613986,-18.07228534968176,125485200.0,18502105.0,1.4869212720817317,44.999995032946465,72.86109556181147,1.4800000190734863,1.5699999928474426,1.43299999833107,0.23000001907348633,,158.07675741915978
2024-11-25 00:00:00-05:00,2.630000114440918,3.369999885559082,2.369999885559082,2.75,274215800,0.0,0.0,1.6079999923706054,1.47049999833107,,,1.7007923828718567,1.5317805475151478,1.3482740465286673,82.7309219066687,0.1779749734951006,0.09126260163783707,0.08671237185726353,1.47049999833107,2.1578434744216892,0.7831565222404511,1.3746869521812382,1.4307573623498255,72.32143232522893,68.28385439657774,0.3435714329992022,,251.6648697866692,-27.67856767477107,399701000.0,31431230.0,2.011829546053261,92.30769936149669,89.97302070610556,1.7400000095367432,2.3249999284744263,2.2149999141693115,1.2300000190734863,,244.52597219479938
2024-11-26 00:00:00-05:00,2.380000114440918,2.680000066757202,2.0999999046325684,2.200000047683716,126719200,0.0,0.0,1.6789999961853028,1.5074999988079072,,,1.7915574128376492,1.5954204999121542,1.3816750661818065,66.89189167419778,0.20844857265019745,0.11469979584030916,0.09374877680988829,1.5074999988079072,2.268216431102805,0.7467835665130096,1.5214328645897952,0.9551630669963993,45.833337012632654,66.69416132939327,0.3807142972946167,40.75847951525374,132.61349614028416,-54.166662987367346,272981800.0,36845880.0,2.059992477629646,45.695368316444295,72.71848029575871,2.75,2.3249999284744263,2.2149999141693115,0.7100000381469727,,258.1451720892851
2024-11-27 00:00:00-05:00,2.450000047683716,2.5199999809265137,2.299999952316284,2.4000000953674316,62233600,0.0,0.0,1.7490000009536744,1.5570000052452087,,,1.9021833551157914,1.672047128050752,1.421609381051831,66.55290249579889,0.245902837072405,0.14094040408672834,0.10496243298567667,1.5570000052452087,2.4137773493560895,0.7002226611343277,1.7135546882217616,0.9919598399261157,54.24529044557735,57.46668659447965,0.3842857224600656,41.675544284143825,124.00072060655658,-45.75470955442264,335215400.0,39500235.0,2.0842178403336886,57.894745097596335,74.87911577141239,2.200000047683716,2.3249999284744263,2.2149999141693115,0.7000000476837158,,257.7574681744627
2024-11-29 00:00:00-05:00,2.5199999809265137,3.109999895095825,2.4200000762939453,3.049999952316284,116979800,0.0,0.0,1.8990000009536743,1.6435000002384186,,,2.1108772818795174,1.803280730361755,1.4854678348269077,71.99999945504325,0.3242968751418791,0.1776116982977585,0.1466851768441206,1.6435000002384186,2.7205383482061305,0.5664616522707067,2.154076695935424,1.152947945043843,84.90566271146717,61.66143005655906,0.419285706111363,42.83538025177698,152.9283624240512,-15.09433728853283,452195200.0,45074495.0,2.174287178599021,104.69798206676263,78.79961060535803,2.4000000953674316,2.3249999284744263,2.2149999141693115,1.5,,267.5009260081573
2024-12-02 00:00:00-05:00,3.5199999809265137,3.6600000858306885,2.8399999141693115,3.0199999809265137,134814900,0.0,0.0,2.060000002384186,1.73299999833107,,,2.2761723180698805,1.9191587542250654,1.5456455660465,71.30681829727139,0.37962785454251824,0.21801492954671045,0.1616129249958078,1.73299999833107,2.9533209296702143,0.5126790669919257,2.4406418626782886,1.0273202931884187,73.44397999539585,70.86497771748013,0.45714285543986727,44.17848599200391,153.84948730620772,-26.556020004604147,317380300.0,51580065.0,2.292186785839406,77.647052718694,82.36912343870678,3.049999952316284,2.475000023841858,2.3600000143051147,1.6100000143051147,,264.747609795028
2024-12-03 00:00:00-05:00,2.930000066757202,3.25,2.759999990463257,3.140000104904175,78645700,0.0,0.0,2.244000017642975,1.8335000038146974,,,2.4332319156761155,2.0354293590516472,1.6081692734526833,72.85318607123048,0.4282247530849117,0.26005689425435075,0.16816785883056096,1.8335000038146974,3.170240372068812,0.4967596355605828,2.673480736508229,0.9886888030455259,78.15126235619253,78.83363502101851,0.4728571431977408,46.96167479444351,120.95006764661184,-21.848737643807468,396026000.0,55249845.0,2.3409971341748563,102.5806581614297,75.30567770303982,3.0199999809265137,2.490000069141388,2.3600000143051147,1.8400001525878906,,259.7931387471686
2024-12-04 00:00:00-05:00,3.0299999713897705,3.2899999618530273,2.950000047683716,3.109999895095825,52146000,0.0,0.0,2.424000012874603,1.93299999833107,,,2.556280639206972,2.137769410103474,1.6670645919484928,70.5539318070097,0.45902601294868606,0.29985071799321783,0.15917529495546823,1.93299999833107,3.3405002163882394,0.5254997802739003,2.815000436114339,0.9181171276795312,76.89074939964601,76.16199725041146,0.46785713945116314,48.51623431187617,111.80883712130968,-23.10925060035398,343880000.0,57611275.0,2.3727666280171236,120.56737366795241,76.42166661910994,3.140000104904175,2.51500004529953,2.3600000143051147,1.7999999523162842,,259.8191728475618
2024-12-05 00:00:00-05:00,3.0799999237060547,3.549999952316284,2.880000114440918,3.180000066757202,91533000,0.0,0.0,2.6070000171661376,2.031999999284744,,,2.6696841714888317,2.2370294726419244,1.7263953948821678,74.32835714672063,0.48351104775569986,0.3365827839457143,0.14692826380998558,2.031999999284744,3.4996669873577315,0.5643330112117568,2.9353339761459747,0.8910969166717293,79.83193294147205,78.29131489910354,0.4928571241242545,50.00971980275556,105.88026026916627,-20.168067058527953,435413000.0,61883015.0,2.428474059736019,144.61539872299335,80.1349137173303,3.109999895095825,2.600000023841858,2.3600000143051147,1.8300000429153442,,260.19251087077555
2024-12-06 00:00:00-05:00,3.3299999237060547,4.389999866485596,3.309999942779541,4.380000114440918,133405400,0.0,0.0,2.897000026702881,2.1795000076293944,,,2.980650706571029,2.441121914718019,1.8304583250609423,83.67346767759378,0.5929108817045599,0.3878484034974834,0.20506247820707646,2.1795000076293944,3.9534219647138524,0.40557805054493623,3.547843914168916,1.1202358841163935,99.67846455363403,85.46704896491735,0.5632142509732928,53.68497661527645,147.59359194207272,-0.3215354463659756,568818400.0,67926235.0,2.5707915940742203,234.3511683784879,83.7212735974222,3.180000066757202,3.244999885559082,2.7249999046325684,2.9000000953674316,,280.1706102487804
2024-12-09 00:00:00-05:00,5.059999942779541,5.090000152587891,4.28000020980835,4.46999979019165,132073300,0.0,0.0,3.1700000047683714,2.3274999976158144,,,3.2514414490475056,2.634348379048841,1.9339697550660682,86.10478088980092,0.6790456444684883,0.44608785169168436,0.2329577927768039,2.3274999976158144,4.343612714383712,0.31138728084791634,4.032225433535796,1.0313442484531703,83.68420180851777,87.73153310120796,0.6060713870184762,58.94116638697801,155.03739168218337,-16.315798191482234,700891700.0,73703530.0,2.7362729868325295,231.11108972211963,86.50774847520778,4.380000114440918,3.5950000286102295,3.075000047683716,2.7299997806549072,,280.68723023142684
2024-12-10 00:00:00-05:00,4.329999923706055,6.889999866485596,4.28000020980835,6.489999771118164,248708800,0.0,0.0,3.543999981880188,2.575999987125397,,,3.8402702348785343,3.0015532735316337,2.112637598832817,90.46874805586415,0.8999313329247522,0.536856547938298,0.3630747849864543,2.575999987125397,5.280642312096395,-0.12864233784560142,5.409284649941997,1.2235706821297962,92.81866950229264,92.06044528814813,0.7864285026277814,64.07470466928368,178.98603194803584,-7.181330497707361,949600500.0,85287405.0,3.1532900338280876,338.51349239718604,90.32534543814178,4.46999979019165,4.59499990940094,3.9749999046325684,3.739999771118164,,310.6316791162771
2024-12-11 00:00:00-05:00,7.949999809265137,7.960000038146973,5.78000020980835,7.380000114440918,313253200,0.0,0.0,4.061999988555908,2.8704999923706054,,,4.483857485708058,3.4185482107610894,2.319200834739017,91.58620547000923,1.133731471405694,0.6562315326317772,0.47749993877391683,2.8704999923706054,6.2705338687886165,-0.5295338840474062,6.800067752836023,1.1631551752097748,91.19878724175518,89.23388618418853,0.9292856284550258,68.46898183406972,179.0653082063551,-8.80121275824481,1262853700.0,100379785.0,3.7086928142240514,324.13793528689496,93.06496160577787,6.489999771118164,5.190000057220459,4.509999990463257,5.180000066757202,,308.2307030226739
2024-12-12 00:00:00-05:00,6.650000095367432,7.889999866485596,5.849999904632568,5.96999979019165,158723700,0.0,0.0,4.41899995803833,3.083999979496002,,,4.754065177432348,3.6615435992782857,2.4623694212273555,76.31887110013759,1.1915095429659703,0.7632871346986159,0.42822240826735447,3.083999979496002,6.703720183858495,-0.5357202248664912,7.239440408724986,0.8986495706515433,69.00311177092566,84.34018950499116,1.0607142022677831,72.56116287507231,133.1967167534492,-30.996888229074347,1104130000.0,107161395.0,3.9018796611692377,117.09090146151455,81.87306055775248,7.380000114440918,5.360000014305115,4.5450000166893005,3.5699996948242188,,324.2552447367915
2024-12-13 00:00:00-05:00,6.340000152587891,7.199999809265137,6.050000190734863,7.159999847412109,124453900,0.0,0.0,4.829999947547913,3.3644999742507933,,,5.191507844701395,3.994729908624364,2.6465902222542086,78.64693132252565,1.3181275860126513,0.874255224961423,0.4438723610512283,3.3644999742507933,7.336064483652167,-0.6070645351505801,7.943129018802747,0.977834347670385,86.34811992307787,82.1833396452529,1.1221427747181483,75.33349405313295,121.69631545489638,-13.651880076922133,1228583900.0,111742875.0,4.047758412830218,225.45453146469524,83.18924619106349,5.96999979019165,5.360000014305115,4.585000038146973,4.109999895095825,,320.3060606578425
2024-12-16 00:00:00-05:00,7.170000076293945,9.850000381469727,6.710000038146973,8.430000305175781,229180900,0.0,0.0,5.370999979972839,3.7154999911785125,,,5.780324655696737,4.417136613057832,2.873390617662898,79.21810489631247,1.5036189373265243,1.0001279674344434,0.5034909698920809,3.7154999911785125,8.171093641357823,-0.7400936590007974,8.91118730035862,1.0290541153598622,81.67741949774098,79.00955039724818,1.2299999509538924,76.38461497372006,144.30310391683594,-18.322580502259008,1457764800.0,122421660.0,4.410637373585971,251.24999875823661,85.00034422914328,7.159999847412109,6.365000247955322,5.550000190734863,5.410000324249268,,313.66698779864913
2024-12-17 00:00:00-05:00,9.25,11.199999809265137,8.404999732971191,11.130000114440918,222464200,0.0,0.0,6.169999980926514,4.206999999284744,,,6.752992920922951,5.056456946522888,3.197179225379683,87.61583511382317,1.84719626074941,1.1695416260974367,0.6776546346519732,4.206999999284744,9.608894825994462,-1.1948948274249718,10.803789653419432,1.140793678629704,99.21348656236701,89.07967532772862,1.3832142353057861,78.90893555013385,161.3381827752457,-0.7865134376329803,1680229000.0,132908515.0,4.854077878545159,264.91804224417706,89.73962442586493,8.430000305175781,7.039999961853027,6.224999904632568,7.990000009536743,,313.950863092858
2024-12-18 00:00:00-05:00,11.130000114440918,12.75,9.90999984741211,10.6899995803833,280366600,0.0,0.0,6.927999949455261,4.675999981164932,,,7.468812313552105,5.592984816414356,3.4910153177327663,84.22790427064123,2.0602303460618954,1.3476793700903285,0.7125509759715669,4.675999981164932,10.620385678177362,-1.2683857158474972,11.88877139402486,1.005855432819654,80.05807904326062,86.98299503445621,1.5632142509732927,81.6459805232292,150.40037286728034,-19.941920956739377,1399862400.0,146339830.0,5.401516834815428,253.97349827478104,91.707661273373,11.130000114440918,8.02999997138977,7.0,7.579999685287476,,316.8136280239479
2024-12-19 00:00:00-05:00,10.104999542236328,10.180000305175781,6.75,7.46999979019165,176118500,0.0,0.0,7.356999921798706,4.9819999694824215,,,7.469028218395658,5.771748147250289,3.64705392449586,65.05449382514621,1.946792904327764,1.4675020769378158,0.4792908273899483,4.9819999694824215,10.834864596137077,-0.8708646571722349,11.705729253309311,0.7125454781047366,47.14714509741833,75.472903567682,1.793928521020072,80.87356181818753,73.71909339321724,-52.85285490258167,1223743900.0,154353185.0,5.543715711612171,137.89807454224962,83.61048839627735,10.6899995803833,8.515000104904175,7.014999985694885,4.289999723434448,,350.33025906353765
2024-12-20 00:00:00-05:00,7.260000228881836,10.079999923706055,6.929999828338623,9.369999885559082,216130100,0.0,0.0,7.855999898910523,5.376499962806702,,,7.814659430607189,6.114438788993984,3.8714831778708882,69.18428786278984,1.987298700840844,1.5714614017184214,0.4158372991224226,5.376499962806702,11.298698173489303,-0.5456982478758983,11.8443964213652,0.83716364943247,66.16616505291019,64.45712973119639,1.9603570869990758,79.67061246669554,80.50470425357626,-33.833834947089805,1439874000.0,163442735.0,5.738832713567372,201.28618011642646,84.94852688237165,7.46999979019165,8.515000104904175,7.014999985694885,4.989999771118164,,353.95648790104855
2024-12-23 00:00:00-05:00,12.140000343322754,12.300000190734863,10.4399995803833,10.960000038146973,229354200,0.0,0.0,8.504999923706055,5.837499964237213,,,8.386539541068966,6.57592081272284,4.149464231215049,71.69811103570305,2.123224351867039,1.681813991748145,0.4414103601188941,5.837499964237213,11.998411917857164,-0.32341198938273763,12.321823907239901,0.9157257977773847,81.86423523193756,65.0591817940887,2.1346428224018643,78.81136984428053,119.44975242202476,-18.135764768062444,1669228200.0,170076040.0,6.067954395915488,244.65408201463993,87.85179916796957,9.369999885559082,9.265000104904175,7.014999985694885,6.490000247955322,,353.8343013989188
2024-12-24 00:00:00-05:00,11.050000190734863,12.279999732971191,10.34000015258789,11.350000381469727,108378100,0.0,0.0,8.990999984741212,6.2674999833106995,,,8.925350602960012,7.0305950573654,4.431838197891703,72.4156683538217,2.236633657387758,1.7927779248760676,0.4438557325116903,6.2674999833106995,12.714889923906924,-0.17988995728552482,12.894779881192449,0.8941517765318396,85.81560653735538,77.94866894073438,2.2489285128457204,78.06536975368233,106.68832423613665,-14.184393462644614,1777606300.0,161784155.0,6.21261331165175,159.13242203005032,88.4550590145744,10.960000038146973,9.299999952316284,7.014999985694885,4.8600006103515625,,309.4734138841797
2024-12-26 00:00:00-05:00,11.199999809265137,15.5,10.760000228881836,15.4399995803833,202734100,0.0,0.0,9.79699993133545,6.929499959945678,,,10.109832235218791,7.831490726224248,4.863530801126668,77.36606935257745,2.6262661415992294,1.9594755682207001,0.6667905733785293,6.929499959945678,14.274778281778783,-0.41577836188742534,14.69055664366621,1.0793177091153248,99.50778983318249,89.0625438674918,2.539642793791635,77.90123186424994,135.89378747052095,-0.4922101668175086,1980340400.0,165584900.0,6.58905684066257,245.41387707137483,89.67136351350499,11.350000381469727,10.775000095367432,8.394999980926514,8.059999465942383,,303.4959790375173
2024-12-27 00:00:00-05:00,16.860000610351562,19.350000381469727,15.4399995803833,17.079999923706055,305773000,0.0,0.0,10.907999944686889,7.66349995136261,,,11.377135451307383,8.712301125984421,5.342608021619977,77.80209981203348,3.0324310367695864,2.1740666619304774,0.858364374839109,7.66349995136261,15.97352497460371,-0.6465250718784894,16.6200500464822,1.0665747062137483,84.9369579833693,90.08678478463573,2.7325000081743513,77.30134499203186,160.73598415041334,-15.063042016630702,2286113400.0,177761870.0,7.325041774163259,163.17412212733154,91.3798118613021,15.4399995803833,13.03000020980835,10.335000216960907,11.110000133514404,,303.35777022469614
2024-12-30 00:00:00-05:00,15.6899995803833,18.239999771118164,14.399999618530273,17.0,161110600,0.0,0.0,11.891999959945679,8.360999953746795,4.26059998512268,,12.399474460160585,9.501605780652572,5.799760648223115,77.44196116198128,3.309712017285257,2.4011957330014333,0.9085162842838237,8.360999953746795,17.354262652049336,-0.6322627445557476,17.98652539660508,0.9803039973403533,84.40610249037141,89.61695010230773,2.9489285945892334,75.62254677856717,127.35888427223624,-15.593897509628581,2125002800.0,179968410.0,7.647534193879425,130.35229995098527,83.29245531541605,17.079999923706055,13.050000190734863,10.360000193119049,9.84000015258789,,300.8949435116496
2024-12-31 00:00:00-05:00,17.469999313354492,18.0,15.020000457763672,15.260000228881836,141937400,0.0,0.0,12.574999952316285,8.972999966144561,4.543599989414215,,12.919570054473539,10.050024299531549,6.170750435699928,69.44567630307643,3.3504340343261667,2.59104339326638,0.7593906410597868,8.972999966144561,18.100785425318733,-0.1547854930296122,18.255570918348347,0.8443880386352817,69.85998451842944,79.73434833072339,2.9753571578434537,73.41694587016643,106.46703924461349,-30.140015481570558,1983065400.0,180324535.0,7.89996778300611,155.6114031017739,76.4955901584972,17.0,13.050000190734863,10.445000171661377,6.829999923706055,,307.3348495695589
