Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Position,Volume_SMA,Volume_Ratio,Returns,Volatility,Price_Change_5d,Price_Change_10d,High_20d,Low_20d,Price_Position
2023-10-02 00:00:00-04:00,169.55919331240622,172.60931959526494,169.2719978061565,172.0646514892578,52164500,0.0,0.0,169.94341735839845,172.05473937988282,0.0,171.4509747559443,171.9330781413376,-0.4821033853933159,-0.4015125833589857,-0.08059080203433017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01483569259855999,0.012472485730051937,-0.013232559006465583,-0.02371183521686171,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,170.58908076573104,171.9458021063211,169.1630613901914,170.72772216796875,49594600,0.0,0.0,170.03055725097656,171.39420623779296,0.0,171.32238282013893,171.78498116792446,-0.46259834778553,-0.41463124371976456,-0.04796710406576543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007769924326220701,0.012192262073969971,0.0025585430014252175,-0.03724816827556798,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,169.43041623876405,172.52016238398562,169.3115850792172,171.97549438476562,53020300,0.0,0.0,170.6702880859375,171.21297760009764,0.0,171.4357877991288,171.80729975691384,-0.37151195778503165,-0.40550570472086744,0.03399374693583579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007308550720130036,0.01115674008807837,0.018951973332511196,-0.010428157658782466,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,172.10426293848624,173.7481648763392,171.00502912591972,173.21340942382812,48527900,0.0,0.0,171.50610961914063,171.31003112792968,0.0,171.73846000554198,171.96522260629115,-0.22676260074916854,-0.3681125140069435,0.14134991325777496,42.78990469026151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007198206020521125,0.011050704290740102,0.02472342963857921,0.005634690451695734,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,172.1141468247828,176.26350633418187,171.50015053588783,175.7683563232422,57266700,0.0,0.0,172.7499267578125,171.57741088867186,0.0,172.41353662817414,172.376628515071,0.03690811310315212,-0.2841543741523958,0.3210624872555479,48.99157406118598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014750283525465813,0.011881178407016066,0.03668010879819894,0.015447034425915218,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,175.09498283626132,177.31326081145735,174.09478503477357,177.25384521484375,42390800,0.0,0.0,173.7877655029297,171.86559143066407,0.0,173.21343578580007,172.88682544724603,0.32661033855404753,-0.1584635494145236,0.4850738879685711,49.83474436790597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008451401166144512,0.011943765196896444,0.03015839500253148,0.01652676325465463,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,176.37245706568626,177.97673842144718,176.2239029815132,176.65963745117188,43698000,0.0,0.0,174.97414855957032,172.50235290527343,0.0,173.77652199458848,173.26979881311814,0.5067231814703348,-0.022361456564329543,0.5290846380346643,56.83308693896875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033522982982493454,0.008426772752172431,0.03474488623099581,0.03739232551792271,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,176.4714678376734,178.10547200469523,175.87729686757618,178.0559539794922,47551100,0.0,0.0,176.19024047851562,173.43026428222657,0.0,174.4691399281107,173.74266250531988,0.726477422790822,0.13015378973225927,0.5963236330585626,63.92971484316154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007903992946358462,0.007222778177171754,0.03535654667822952,0.05497859634051627,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,178.3233466007442,180.57131695227565,177.30332359387822,178.95713806152344,56743100,0.0,0.0,177.3389862060547,174.42254791259765,0.0,175.18974763271996,174.24541340183512,0.9443342308848344,0.29537090756373774,0.6489633233210966,64.01508132329273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005061240929550959,0.007098054586219604,0.03315983824116775,0.058703092807329105,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,179.6602521369707,180.16529977566205,176.41206884050376,177.1151885986328,51427100,0.0,0.0,177.6083526611328,175.17913970947265,173.82589263916014,175.49683997298789,174.5160550153719,0.9807849576159811,0.43405260872988544,0.5467323488860956,56.38543860708464,173.82589263916014,180.24646823954785,167.40531703877244,0.07387363876469179,0.7561527317951091,54280910.0,0.9474251629163918,-0.010292685068853613,0.008727542737464337,0.007662541219386254,0.04462371286318301,180.57131695227565,165.9940736424088,0.7629093320200327
2023-10-16 00:00:00-04:00,175.03554253225204,177.3429435766639,174.79786506856496,176.98643493652344,52517000,0.0,0.0,177.55487060546875,175.67131805419922,173.863028717041,175.73308459337187,174.7444101882225,0.9886744051493679,0.5460095888939579,0.44266481625541,69.09583937253264,173.863028717041,180.35072713562178,167.37533029846023,0.07462999427140304,0.7407175871906279,53543880.0,0.9808217110900442,-0.0007269487339177649,0.00802071188982994,-0.0015086289270407338,0.02860426824839668,180.57131695227565,165.9940736424088,0.7540768210045772
2023-10-17 00:00:00-04:00,174.93649062028842,176.6893258679855,173.10444466932296,175.431640625,57549400,0.0,0.0,177.30927124023438,176.14170989990234,173.76795806884766,175.68550265332962,174.8067903929975,0.8787122603321222,0.6130447554058239,0.2656675049262983,68.940044695707,173.76795806884766,180.0952972169773,167.44061892071804,0.07282515394032199,0.6314677874224686,53830005.0,1.0690952007156604,-0.00878482191067953,0.008175003350633998,-0.006951202005672008,0.027552165502467973,180.57131695227565,165.9940736424088,0.6474178129552947
2023-10-18 00:00:00-04:00,173.87689630601963,175.85749653944856,173.4114540423014,174.13436889648438,54764400,0.0,0.0,176.52495422363282,176.35759735107422,173.78528747558593,175.4416368857308,174.74675674551838,0.6948801402124047,0.629509020232619,0.06537111997978573,63.70405236304476,173.78528747558593,180.1147533396738,167.45582161149807,0.07284236722256543,0.5275758988510438,53646415.0,1.0208398827768828,-0.007394742042506786,0.008576729514186796,-0.02202445352352267,0.012553384535640033,180.57131695227565,165.9940736424088,0.5584248736910138
2023-10-19 00:00:00-04:00,174.33241738277906,176.11496052795673,173.4906713911534,173.758056640625,59302900,0.0,0.0,175.48513793945312,176.4120620727539,173.8610466003418,175.1778376046051,174.65980793014802,0.5180296744570683,0.6071073622386375,-0.08907768778156921,61.39405270493449,173.8610466003418,180.14891411317532,167.5731790875083,0.07233210239769892,0.49181042225312427,53454105.0,1.1094171345680561,-0.002161045279252538,0.008367424830413661,-0.02905210419218396,0.0031443709734053638,180.57131695227565,165.9940736424088,0.5326098243116388
2023-10-20 00:00:00-04:00,173.60950111647477,173.71843472751576,170.96540176933075,171.2030792236328,64244000,0.0,0.0,174.30271606445314,175.95553436279297,173.76647262573243,174.55680065514665,174.35997262946262,0.19682802568402735,0.5247403210440109,-0.32791229535998356,47.67253589053202,173.76647262573243,180.15891013126333,167.37403512020154,0.07357503906175582,0.2994979692893587,53830035.0,1.1934601194296084,-0.014704224174632241,0.007904711133328015,-0.03338002472728441,-0.02597325932327499,180.57131695227565,165.9940736424088,0.3573381791396872
2023-10-23 00:00:00-04:00,169.25217604772806,172.32209697076135,168.28167117128655,171.3218994140625,55980100,0.0,0.0,173.16980895996093,175.36233978271486,173.61396560668945,174.0525725088644,174.09974723701615,-0.04717472815175938,0.4100105617842386,-0.457185289935998,51.71819789545027,173.61396560668945,180.09055552762337,167.13737568575553,0.07460908917438346,0.32304992128508625,54320405.0,1.0305538038606303,0.000694030685479019,0.007032143748072117,-0.03200547841134005,-0.03346582294782563,180.57131695227565,165.9940736424088,0.3654892532422414
2023-10-24 00:00:00-04:00,171.3714282347356,171.98540943587548,169.78694209599936,171.7576446533203,43816600,0.0,0.0,172.435009765625,174.87214050292968,173.68724670410157,173.69558214748685,173.90143166071817,-0.20584951323132827,0.2865400133131078,-0.4923895265444361,49.338995339586106,173.68724670410157,180.0375098768382,167.33698353136495,0.07312296433088265,0.3480691273500637,53281790.0,0.8223560056822415,0.0025434298869444483,0.007277206361315773,-0.020942607380234013,-0.027748233091480556,180.57131695227565,165.9940736424088,0.39538140980402914
2023-10-25 00:00:00-04:00,170.21275560708338,171.38130226309403,168.99467582198773,169.44032287597656,57157000,0.0,0.0,171.49620056152344,174.0105773925781,173.72042083740234,173.0347800230344,173.5276530937327,-0.4928730706983231,0.13035529132195056,-0.6232283620202737,39.25541871942587,173.72042083740234,179.96878922781752,167.47205244698716,0.07193591127969332,0.15750275159901503,52793550.0,1.082651195079702,-0.013491811569849355,0.006921563832458504,-0.026956459257610588,-0.04838721149705527,180.57131695227565,165.9940736424088,0.23641295959127645
2023-10-26 00:00:00-04:00,168.71740365821697,169.71761631425704,164.06299674951495,165.2711639404297,70625300,0.0,0.0,169.79882202148437,172.64197998046876,173.5322639465332,171.83090180719842,172.8425285914586,-1.0116267842601872,-0.09839509787671583,-0.9132316863834713,22.62406922217376,173.5322639465332,180.55361755118545,166.51091034188093,0.08092274537276367,-0.08828400271920514,53510095.0,1.3198500208231736,-0.024605470910242122,0.00837132674076338,-0.04884316079655704,-0.0764762683922039,180.57131695227565,164.06299674951495,0.07318534993722094
2023-10-27 00:00:00-04:00,165.29099661436564,167.321114882013,165.2117707914918,166.58828735351562,58499100,0.0,0.0,168.87586364746093,171.58928985595702,173.38421478271485,171.01893798667967,172.32813211279998,-1.3091941261203033,-0.34085505441355357,-0.9683390717067497,21.938556753345395,173.38421478271485,180.86877270536533,165.89965686006437,0.08633494037539843,0.04600341800864801,53841995.0,1.0864957734199856,0.007969468972583105,0.009679301802503912,-0.026955075171803067,-0.059435338823326855,180.57131695227565,164.06299674951495,0.1529707791576739
2023-10-30 00:00:00-04:00,167.38051344932887,169.5096524459554,167.23195938000526,168.63818359375,51131000,0.0,0.0,168.33912048339843,170.75446472167968,173.21289138793946,170.65059228284906,172.02710309182947,-1.376510808980413,-0.5481915414380393,-0.8283192675423737,30.396870026446067,173.21289138793946,180.97629969143762,165.4494830844413,0.0896400751848278,0.2053673067711688,53790320.0,0.9505613649444733,0.01230516426334538,0.011230989500374745,-0.015664756400034507,-0.04716887678859427,180.57131695227565,164.06299674951495,0.2771442998464457
2023-10-31 00:00:00-04:00,167.70734668146844,169.24229991901694,166.27139928771217,169.1135711669922,44846000,0.0,0.0,167.8103057861328,170.1226577758789,173.13218383789064,170.41299451903785,171.79118574350596,-1.378191224468111,-0.7143231010260714,-0.6638681234420395,27.116224439432457,173.13218383789064,181.0366529450236,165.22771473075767,0.09131137760653654,0.24580122861938536,53552890.0,0.8374151236282487,0.0028189794452921912,0.01136790177988544,-0.015394211370707733,-0.03601442382627673,180.57131695227565,164.06299674951495,0.30594114697585184
2023-11-01 00:00:00-04:00,169.34129385969914,172.53995851269775,168.4698250558493,172.28248596191406,56934900,0.0,0.0,168.3787384033203,169.93746948242188,173.14753341674805,170.7017737697155,171.83069521199477,-1.1289214422792782,-0.7972953591931466,-0.3316260830861315,34.69567687771237,173.14753341674805,181.04373297109382,165.25133386240228,0.09120776251938215,0.44522380995564537,53748620.0,1.059281149916035,0.018738382573641577,0.013247679093983422,0.016773829497585657,-0.010634792811470617,180.57131695227565,164.06299674951495,0.4978997930403942
2023-11-02 00:00:00-04:00,173.8174769968696,176.05554977286621,173.75806140886317,175.84759521484375,77334800,0.0,0.0,170.49402465820313,170.14642333984375,173.27924270629882,171.4961506964335,172.15169056411088,-0.6555398676773905,-0.7689298778822317,0.11339001020484119,47.306384096340224,173.27924270629882,181.26741017266514,165.2910752399325,0.09219993510597153,0.660759806260874,55188965.0,1.4012728812725515,0.0206933933709188,0.014892366127590234,0.06399441392102867,0.012025563675245543,180.57131695227565,164.06299674951495,0.7138581224852938
2023-11-03 00:00:00-04:00,172.54991145126579,175.10488776817172,171.6685448819704,174.9365234375,79829200,0.0,0.0,172.163671875,170.51976776123047,173.2376510620117,172.0269722802289,172.37293848243743,-0.3459662022085297,-0.6843028139319994,0.33833661172346974,45.78414051295892,173.2376510620117,181.17977974408436,165.29552237993906,0.09169056072261919,0.6069532138986282,56317090.0,1.4174951156034519,-0.005181030631841388,0.014035337123313153,0.05011298343123394,0.02180710902395866,180.57131695227565,164.06299674951495,0.6586694802640586
2023-11-06 00:00:00-05:00,174.66912431484397,177.6895273209714,174.50077512285628,177.49147033691406,63841300,0.0,0.0,173.9343292236328,171.13672485351563,173.24953231811523,172.86972432964595,172.77741943880076,0.09230489084518467,-0.5289308518921624,0.621235742737347,54.06887056161163,173.24953231811523,181.21762695502036,165.2814376812101,0.09198402477963838,0.7661827081691409,57389615.0,1.112419032607206,0.014604994138498917,0.014544309946232507,0.0524987079112027,0.0360115720404226,180.57131695227565,164.06299674951495,0.8134367047928629
2023-11-07 00:00:00-05:00,177.4419743130807,180.67036248552094,177.23401974281032,180.05638122558594,70530000,0.0,0.0,176.12289123535157,171.9665985107422,173.41936950683595,173.97765544820695,173.34979118037637,0.6278642678305744,-0.2975117481133373,0.9253760159439117,61.14010518236413,173.41936950683595,181.8262277258566,165.0125112878153,0.09695408584321098,0.8947379357328548,58731215.0,1.200894617964229,0.014450896619444098,0.014926998386335029,0.06470687114630325,0.04831654852403222,180.67036248552094,164.06299674951495,0.963029581590785
2023-11-08 00:00:00-05:00,180.5812266581694,181.67054768588966,179.82858892219454,181.11598205566406,49340300,0.0,0.0,177.88959045410155,173.13416442871093,173.57237091064454,175.07778493050898,173.9577036935413,1.1200812369676783,-0.01393425435593472,1.134015491323613,63.49435022082524,173.57237091064454,182.43363195739062,164.71110986389846,0.10210451122209857,0.9256511068359505,58820675.0,0.8388258040221401,0.0058848279792460545,0.013470974966770239,0.051273326156338284,0.06890720568464448,181.67054768588966,164.06299674951495,0.9685041018918796
2023-11-09 00:00:00-05:00,181.18530832204868,182.3340449245472,180.04645416963677,180.64064025878906,53763500,0.0,0.0,178.84819946289062,174.67111206054688,173.65654602050782,175.93487809130912,174.4786332134518,1.4562448778573298,0.2801504352870438,1.176094442570286,68.73770007077005,173.65654602050782,182.7618048270215,164.55128721399413,0.1048651377119802,0.883519809084668,58671695.0,0.9163447553373053,-0.0026245160227158504,0.008748426362553786,0.027256813140318137,0.09299551084361668,182.3340449245472,164.06299674951495,0.907317596147976
2023-11-10 00:00:00-05:00,182.42552132152326,185.00369964258533,181.989212824357,184.83511352539062,66133400,0.24,0.0,180.82791748046876,176.49579467773438,174.04254226684571,177.3058630132593,175.2827962796896,2.0230667335697206,0.6287800357660907,1.39428669780363,73.09240382619616,174.04254226684571,184.34144927189743,163.743635261794,0.11834930553084216,1.0239668274143578,59407010.0,1.1132255267518092,0.023219986712804452,0.009819132107813442,0.05658389622351856,0.1095324675086764,185.00369964258533,164.06299674951495,0.9919493572849222
2023-11-13 00:00:00-05:00,184.26002212518753,184.46825067234977,182.66353769728988,183.2485809326172,43627500,0.0,0.0,181.97933959960938,177.9568344116211,174.35564956665038,178.22109771824017,175.89912300817505,2.3219747100651205,0.9674549847237867,1.354519725341334,68.89348177763861,174.35564956665038,185.38617636000765,163.32512277329312,0.12652904360452816,0.9031054696010641,58962535.0,0.7399190011080765,-0.008583502141520816,0.011472936779812117,0.03243598458435759,0.08663753977606681,185.00369964258533,164.06299674951495,0.9161862560712353
2023-11-14 00:00:00-05:00,186.1242211071054,186.53078271340215,184.7359804157126,185.8664093017578,60108400,0.0,0.0,183.14134521484374,179.63211822509766,174.87738800048828,179.39835569413785,176.6677746617791,2.7305810323587423,1.320110194838179,1.4104708375205632,76.7436140771031,174.87738800048828,187.05017983019883,162.70459617077773,0.13921516062072656,0.9513763750747899,59090485.0,1.01722637747854,0.014285667893402243,0.011425837720419108,0.03226782653647087,0.09906264777664076,186.53078271340215,164.06299674951495,0.9704299563511869
2023-11-15 00:00:00-05:00,186.2729648412074,187.90910668353808,186.20354524355434,186.43161010742188,53790500,0.0,0.0,184.2044708251953,181.04703063964843,175.49225006103515,180.48121687681578,177.41845211576728,3.0627647610484985,1.6686648294794582,1.3940999315690403,89.03228421321057,175.49225006103515,188.7048991316669,162.2796009904034,0.15057814879046197,0.9139730037446482,59041790.0,0.9110580827579923,0.0030408980718319434,0.011096619210729757,0.02934930419406112,0.08212746679680327,187.90910668353808,164.06299674951495,0.9380403520656362
2023-11-16 00:00:00-05:00,187.9785007833142,189.356830641734,187.06621119021287,188.11732482910156,54412900,0.0,0.0,185.6998077392578,182.2740036010742,176.210213470459,181.6567578224724,178.23871403784926,3.418043784623137,2.018559670595347,1.39948411402779,89.1794221583175,176.210213470459,190.5394446202661,161.8809823206519,0.16263791828626714,0.915483260551731,58797290.0,0.9254321075001926,0.009042000552955454,0.010187776241946448,0.04138982545456704,0.06977479333321068,189.356830641734,164.06299674951495,0.9509957320857656
2023-11-17 00:00:00-05:00,188.65279989002153,188.78171334674664,186.98691120628507,188.09750366210938,50922700,0.0,0.0,186.35228576660157,183.59010162353516,177.0549346923828,182.64818066146253,178.99261280053705,3.655567860925487,2.345975569635083,1.309592291290404,88.23822197062285,177.0549346923828,192.11459014567404,161.99527923909156,0.1701128011987472,0.8666275435044317,58131225.0,0.875995646057691,-0.00010536598375610051,0.009635221642210699,0.01765027258346441,0.07523288999916256,189.356830641734,164.06299674951495,0.9502120957625159
2023-11-20 00:00:00-05:00,188.29581152699646,190.29885721130628,188.28590092727276,189.84271240234375,46505100,0.0,0.0,187.67111206054688,184.82522583007812,177.98097534179686,183.75554098045242,179.82033383114472,3.9352071493077005,2.663832961283201,1.2713741880244998,88.79729125363482,177.98097534179686,193.81416065044746,162.14779003314626,0.17791997462924736,0.87458467229794,57657475.0,0.806575383330609,0.009278213193990137,0.009330239908969664,0.03598462501683053,0.06958780634350803,190.29885721130628,164.06299674951495,0.9826136897767527
2023-11-21 00:00:00-05:00,189.80304480232138,189.91212191624118,188.1470668951287,189.0395050048828,38134500,0.0,0.0,188.30573120117188,185.72353820800782,178.845068359375,184.56877499386144,180.52208341621437,4.046691577647067,2.9404123944653073,1.1062791831817598,84.41012098507646,178.845068359375,195.12812021625987,162.56201650249014,0.18209114745244598,0.8130382662632544,57373370.0,0.6646724778412005,-0.004230909826860585,0.009494500264016083,0.017071915872509447,0.04989061602899958,190.29885721130628,164.06299674951495,0.9519988220604568
2023-11-22 00:00:00-05:00,189.88238464889707,191.31028267101584,189.22792193208022,189.70388793945312,39617700,0.0,0.0,188.96018676757814,186.58232879638672,179.85824661254884,185.3590525942867,181.21956275475927,4.139489839527442,3.180233231661118,0.9592566078663243,82.30169774165643,179.85824661254884,196.19895178342816,163.51754144166952,0.18170648806646617,0.8012612131467297,56496405.0,0.701242848991896,0.003514519013119166,0.00949734422258672,0.017552162050983533,0.047416609988342406,191.31028267101584,164.06299674951495,0.9410438626367881
2023-11-24 00:00:00-05:00,189.26759079649733,189.2973377280717,187.66119596873028,188.37515258789062,24048300,0.0,0.0,189.01175231933593,187.35578002929688,181.01344604492186,185.82319729941116,181.76209939768682,4.061097901724338,3.3564093087600066,0.7046885929643314,80.72964206659577,181.01344604492186,196.2408697685241,165.78602232131962,0.16824632706924184,0.7417252805396832,54167555.0,0.4439613344187309,-0.007004259986419403,0.009961459562587854,0.0013705689203442617,0.04281712198329757,191.31028267101584,165.2117707914918,0.8875364964610103
2023-11-27 00:00:00-05:00,188.3255687303111,189.0692722786972,187.31412766791345,188.1966552734375,40552600,0.0,0.0,189.03158264160157,187.69193420410156,182.09386444091797,186.18843078678756,182.2491169794317,3.939313807355859,3.472991872401126,0.46632193495473295,77.464042196544,182.09386444091797,196.0227875588224,168.16494132301355,0.15298618831194924,0.7190690113248929,53270230.0,0.761261965641973,-0.000947562945542102,0.007465600102084087,0.0005271287996795326,0.018186705350144994,191.31028267101584,166.27139928771217,0.8756483126697832
2023-11-28 00:00:00-05:00,188.18675406725092,189.47584330827428,187.80993940877178,188.80154418945312,38415400,0.0,0.0,188.82334899902344,188.24723052978516,183.10203247070314,186.59052844686158,182.74425695100808,3.8462714958535003,3.547648649521304,0.29862284633219627,74.94422484503517,183.10203247070314,195.7941795358752,170.40988540553107,0.1386346933882653,0.7245290607445668,52634450.0,0.7298527865304948,0.0032141321275702683,0.006508091968540846,-0.005484372824825723,0.030302899092450986,191.31028267101584,166.27139928771217,0.8998062955460872
2023-11-29 00:00:00-05:00,189.2973359031836,190.47734794655034,187.3835460471391,187.78018188476562,43014200,0.0,0.0,188.571484375,188.43860778808593,184.0353630065918,186.7735829517858,183.12423422866527,3.6493487231205393,3.5679888500363783,0.08135987308416093,69.05015515095049,184.0353630065918,195.02786045616097,173.04286555702265,0.1194607087462362,0.670335217058458,52542860.0,0.8186497651631449,-0.005409713723859233,0.005638237873848898,-0.006661692856657964,0.010296495155833973,191.31028267101584,168.4698250558493,0.8454452688414545
2023-11-30 00:00:00-05:00,188.24625428611483,188.7222354910008,186.61011239504938,188.35533142089844,48794400,0.0,0.0,188.30177307128906,188.6309799194336,184.83900527954103,187.01696363178954,183.5183942567089,3.498569375080649,3.554104853587814,-0.05553547850716489,71.9279451512954,184.83900527954103,194.48081599685148,175.19719456223058,0.10432658088295453,0.6823478102014783,52135835.0,0.9359090537247557,0.003062887309832174,0.0056391095033918905,-0.00710874475585388,0.010318643455195842,191.31028267101584,171.6685448819704,0.8495575451696827
2023-12-01 00:00:00-05:00,188.73212704562349,189.95179660734362,187.64135580786584,189.63449096679688,45704800,0.0,0.0,188.55364074707032,188.78269653320314,185.52835006713866,187.4197088185644,183.97865148889568,3.4410573296687232,3.53149521662791,-0.09043788695918664,66.35145448155828,185.52835006713866,194.40444148250816,176.65225865176916,0.09568447530695376,0.7313034368116228,50554335.0,0.9040728159118303,0.006791204348976176,0.0053201922404587584,0.006685267996365374,0.008064999537249484,191.31028267101584,171.6685448819704,0.91468210592071
2023-12-04 00:00:00-05:00,188.3850768316175,188.454496430777,185.8763178825686,187.83969116210938,43389500,0.0,0.0,188.48224792480468,188.7569152832031,186.17350845336915,187.48432809488367,184.26886568813907,3.2154624067445923,3.4682883590450833,-0.252825952300491,65.42301639781226,186.17350845336915,193.55855256904812,178.7884643376902,0.07933506949544002,0.612807904911685,48732350.0,0.8903633828452763,-0.009464521962946892,0.006243456396022111,-0.0018967611874370904,-0.0013706322252055037,191.31028267101584,174.50077512285628,0.7935340164509189
2023-12-05 00:00:00-05:00,188.61314558971708,192.76795676998717,188.58338352707358,191.7961883544922,66628400,0.0,0.0,189.0811767578125,188.95226287841797,186.88874435424805,188.14774861698712,184.83403880562435,3.31370981136277,3.437372533838786,-0.12366272247601584,68.27626165622301,186.88874435424805,193.45925517860618,180.3182335298899,0.07031467675660252,0.8734446324973173,48871705.0,1.363332832361793,0.021063158525789216,0.00880232691177758,0.015861333009194567,0.010289970720647634,192.76795676998717,177.23401974281032,0.9374422328483207
2023-12-06 00:00:00-05:00,192.8175368647406,193.1249319103576,190.4971854261922,190.70542907714844,41089700,0.0,0.0,189.66622619628907,189.11885528564454,187.42119674682618,188.54126673076894,185.27443546030355,3.2668312704653886,3.403264179072502,-0.1364329086071132,62.7590517206036,187.42119674682618,193.3555914915888,181.48680200206357,0.06332682586355438,0.7767116506043642,47399690.0,0.8668769774654644,-0.0056870748407561456,0.008910933726493106,0.015578040041402952,0.00881257106668043,193.1249319103576,179.82858892219454,0.8180324593489283
