Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200
2024-10-18 00:00:00-04:00,0.9800000190734863,1.184999942779541,0.9760000109672546,1.1100000143051147,11659800,0.0,0.0,,1.1100000143051147,,1.1100000143051147,,1.1100000143051147,,1.1100000143051147,,1.1100000143051147,,1.1100000143051147,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,1.0903333226839702,,,,,,,,,,,,,,,,,,,,
2024-10-21 00:00:00-04:00,1.1699999570846558,1.2999999523162842,1.090000033378601,1.2799999713897705,13311300,0.0,0.0,,1.1666666666666667,,1.1409090974114158,,1.1261904864084153,,1.1166666792888267,,1.1133663500889692,,1.1116915561666536,,0.01356125013780729,0.002712250027561458,0.010849000110245833,,,,,,,,,,,,,,13311300.0,,,1.1612313949089499,,,,,,,,,,,15.315311251692165,,,,,,,,,
2024-10-22 00:00:00-04:00,1.2699999809265137,1.3300000429153442,1.149999976158142,1.2300000190734863,7908100,0.0,0.0,,1.1877777841356068,,1.1571074468045195,,1.1360771085669936,,1.1211111239862643,,1.115675927692623,,1.1128687548025424,,0.02004301686854748,0.006178403395758663,0.013864613472788818,,,,,,,,,,,,,,5403200.0,,,1.1793750776367502,,,,,,,,,,,-3.906246362021115,,,,,,,,,
2024-10-23 00:00:00-04:00,1.190000057220459,1.3799999952316284,1.149999976158142,1.2100000381469727,10591500,0.0,0.0,,1.1951852021393954,,1.1667242815940564,,1.1431173875746106,,1.1245969637572726,,1.1175437318600359,,1.1138352352338303,,0.023297473613667297,0.00960221743934039,0.013695256174326906,,,,,,,,,,,,,,-5188300.0,,,1.1957704634685826,,,,,,,,,,,-1.6260146842582146,,,,,,,,,
2024-10-24 00:00:00-04:00,1.2999999523162842,1.3300000429153442,1.1799999475479126,1.2000000476837158,6136400,0.0,0.0,1.206000018119812,1.196790150654169,,1.1727744208830853,,1.1485347837754778,,1.1275539474406626,,1.119176530193178,,1.1146925965517396,,0.02478404335008344,0.012638582621489,0.01214546072859444,,,,,,,,,,,,,,-11324700.0,,,1.2008293268033288,,,,,,,,,,,-0.8264454667762711,,,,,,,,,
2024-10-25 00:00:00-04:00,1.2300000190734863,1.309999942779541,1.2000000476837158,1.2200000286102295,7768800,0.0,0.0,1.228000020980835,1.2045267766395225,,1.1813608950152932,,1.1553409975692637,,1.1311792839571162,,1.1211730351123275,,1.1157404316966002,,0.027261735572466472,0.015563213211684496,0.011698522360781977,,,,,,,,,,,,,,-3555900.0,,,1.2065844465543565,9.9099110709451,,,,,,,,,,1.6666650109821601,9.9099110709451,,,,,,,,
2024-10-28 00:00:00-04:00,1.2699999809265137,1.5399999618530273,1.25,1.5,15633300,0.0,0.0,1.2720000267028808,1.303017851093015,,1.2392952777397852,,1.188165664467429,,1.145642841448994,,1.128674559169509,,1.1195639099881765,,0.05122845243223573,0.022696261055794743,0.028532191376440984,,,,,,,,,,,,,,12077400.0,,,1.2544239266869164,17.187502619344798,,,,,,,,,,22.95081678881059,17.187502619344798,,,,,,,,
2024-10-29 00:00:00-04:00,1.600000023841858,1.7300000190734863,1.399999976158142,1.4600000381469727,18426200,0.0,0.0,1.318000030517578,1.3553452467776677,,1.2794234159956375,,1.2140546524369094,,1.1579705746528364,,1.1352354597433203,,1.1229513341489605,,0.06623111452574815,0.031403231749785425,0.03482788277596272,,,,,,,,,,,,,,-6348800.0,,,1.309958435718376,18.699188252593434,,,,,,,,,,-2.6666641235351562,18.699188252593434,,,,,,,,
2024-10-30 00:00:00-04:00,1.3700000047683716,1.5049999952316284,1.3200000524520874,1.409999966621399,9146500,0.0,0.0,1.3580000162124635,1.3735634867255782,,1.303164607018503,,1.2327161109306704,,1.167854080220231,,1.1406763410676386,,1.1258075394471938,,0.0732419567334317,0.03977097674651468,0.03347097998691702,,,,,,,,,,,,,,-15495300.0,,,1.3192073600077607,16.528919187532562,,,,1.3530000150203705,,,,,,-3.424662343778684,16.528919187532562,,,,,,,,
2024-10-31 00:00:00-04:00,1.409999966621399,1.4299999475479126,1.2400000095367432,1.3200000524520874,5494600,0.0,0.0,1.3820000171661377,1.3557090086344146,1.294000017642975,1.3062255970973364,,1.2410288672660434,,1.1738205889352058,,1.144227305649509,,1.1277398032581878,,0.07072063531872641,0.04596090846095703,0.02475972685776938,,,,,,,,,,,,,,-20989900.0,,,1.3197664023702842,10.0,,,,1.4100000262260437,,,,,,-6.382972787224006,10.0,,,,,2.00927623296881,,,
