Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_3,EMA_3,SMA_5,EMA_5,SMA_8,EMA_8,SMA_10,EMA_10,SMA_13,EMA_13,SMA_20,EMA_20,SMA_21,EMA_21,SMA_30,EMA_30,SMA_50,EMA_50,SMA_100,EMA_100,SMA_150,EMA_150,SMA_200,EMA_200,RSI_9,RSI_14,RSI_21,RSI,MACD,MACD_Signal,MACD_Hist,MACD_Fast,MACD_Fast_Signal,BB_10_Middle,BB_10_Upper,BB_10_Lower,BB_10_Width,BB_10_Position,BB_20_Middle,BB_20_Upper,BB_20_Lower,BB_20_Width,BB_20_Position,BB_30_Middle,BB_30_Upper,BB_30_Lower,BB_30_Width,BB_30_Position,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,KC_Middle,ATR_20,KC_Upper,KC_Lower,DC_Upper,DC_Lower,DC_Middle,Stoch_5_K,Stoch_5_D,Stoch_14_K,Stoch_14_D,Stoch_21_K,Stoch_21_D,Stoch_K,Stoch_D,ATR_7,ATR_14,ATR_21,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R_14,Williams_R_21,Williams_R,OBV,Volume_MA_10,Volume_MA_20,Volume_MA_50,Force_Index,Force_Index_13,EMV,EMV_14,VWAP,ROC_5,ROC_10,ROC_20,ROC_30,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,SAR,Momentum,Momentum_20,Volatility,Volatility_10,HV_Ratio,Price_Change,Price_Change_3d,Price_Change_5d,Price_Change_10d,High_5d,Low_5d,High_10d,Low_10d,High_20d,Low_20d,High_50d,Low_50d,High_100d,Low_100d,High_252d,Low_252d,High_52w,Low_52w,Dist_SMA_10,Dist_EMA_10,Dist_SMA_20,Dist_EMA_20,Dist_SMA_50,Dist_EMA_50,Dist_SMA_100,Dist_EMA_100,Dist_SMA_200,Dist_EMA_200,SMA_10_Slope,SMA_10_Slope_Pct,SMA_20_Slope,SMA_20_Slope_Pct,SMA_50_Slope,SMA_50_Slope_Pct,SMA_200_Slope,SMA_200_Slope_Pct,Pivot,R1,S1,R2,S2,R3,S3,Fib_20_236,Fib_20_382,Fib_20_500,Fib_20_618,Fib_20_786,Fib_50_236,Fib_50_382,Fib_50_500,Fib_50_618,Fib_50_786,Fib_100_236,Fib_100_382,Fib_100_500,Fib_100_618,Fib_100_786,Aroon_Up,Aroon_Down,Aroon_Osc,Ultimate_Osc,CMF,AD_Line,AD_EMA_3,AD_EMA_10,Chaikin_Osc,LR_20,LR_50,Price_Volume_Corr,StdDev_20_Upper,StdDev_20_Lower,StdDev_50_Upper,StdDev_50_Lower
2024-11-11 00:00:00-05:00,148.63735542204353,148.80732009469307,143.52883547102425,145.2183380126953,182325600,0.0,0.0,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,145.2183380126953,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,145.2183380126953,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,145.85149785947087,,,,,,,,,,128.88192749023438,145.2183380126953,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65610449.128688775,-65610449.128688775,-65610449.128688775,0.0,,,,,,,
2024-11-12 00:00:00-05:00,146.73792067016035,149.60709303241688,145.9681371384276,148.2474822998047,198634700,0.0,0.0,,146.73291015625,,146.22805277506512,,145.89148118760852,,145.76909151944247,,145.6510729108538,,145.50682794480096,,145.49371476606888,,145.4137666763798,,145.33712798473883,,145.2783210678856,,145.25845912908088,,145.24847875187052,,,,,0.24164113971244205,0.048328227942488415,0.19331291176995363,0.8414289686415088,0.28047632288050295,,,,,,,,,,,,,,,,,,,,,145.50682794480096,,,,,,,,,,,,,,,,,,,,,,,,,,198634700.0,,,,601693166.7266846,601693166.7266846,2.9669664024962943e-08,,146.94092526979313,,,,,,,,,,130.65151977539062,145.2183380126953,,,,,,2.085924084081281,,,,,,,,,,,,,,,,,,,1.7002169352421697,,1.8835228516172544,,2.002485087892656,,2.043774466894933,,2.0647400741851447,,,,,,,,,145.85149785947087,148.17416024791748,142.89567562424867,151.12998248313968,140.57301323580205,153.4526448715863,137.61719100057985,,,,,,,,,,,,,,,,,,,,,-15406165.905814871,-40508307.51725182,-56482397.63362079,15974090.116368972,,,,,,,
2024-11-13 00:00:00-05:00,149.02727349633594,149.28719347067064,145.8581688148386,146.2280731201172,191903300,0.0,0.0,146.56463114420572,146.4804916381836,,146.22805955674914,,145.96627939483267,,145.85254271956512,,145.73350151217716,,145.57551796149775,,145.56047461643692,,145.4663025759758,,145.37206700965564,,145.29712803921691,,145.27130169849858,,145.2582259595148,,,,,0.2671149056122033,0.0920855634764314,0.1750293421357719,0.7946885662314571,0.4518804039974877,,,,,,,,,,,,,,,,,,,,,145.57551796149775,,,,,,,,,,,,,,,,,,,,,,,,,,6731400.0,,,,-387531285.6323242,460375387.81825477,-3.840547759118978e-09,,147.0024136669709,,,,,,,,,,134.670654296875,145.3938882134842,,,,,,-1.362187841816831,,,,,,,,,,,,,,,,,,,0.2574726456940204,,0.4482588609384341,,0.5888380952887557,,0.6407181569679772,,0.6676710762478311,,,,,,,,,147.94090415688308,149.91367117533855,146.27471528134927,151.57986005087236,144.3019482628938,153.55262706932783,142.63575938736,,,,,,,,,,,,,,,,,,,,,-165906522.50822932,-103207415.01274057,-76377693.06536779,-26829721.94737278,,,,,,,
2024-11-14 00:00:00-05:00,147.59766330614426,148.9572739334313,145.50826627914395,146.71791076660156,194463300,0.0,0.0,147.06448872884116,146.59920120239258,,146.39134329336662,,146.1333085885591,,146.00988236448083,,145.87413140566636,,145.68431727626955,,145.6656960846337,,145.54705149150004,,145.42484519620254,,145.3252623506503,,145.29046208350658,,145.27275018645096,,,,,0.3231043076109188,0.1382893123033289,0.1848149953075899,0.8866089819553622,0.5967899299834458,,,,,,,,,,,,,,,,,,,,,145.68431727626955,,,,,,,,,,,,,,,,,,,,,,,,,,201194700.0,,,,95255445.19958496,408215396.0155877,-6.028673618885341e-09,,147.01729927129685,,,,,,,,,,139.6395721435547,149.60709303241688,,,,,,0.3349819470588322,1.03263318836162,,,,,,,,,,,,,,,,,,0.48491813749517193,,0.7094747805777519,,0.889164137430891,,0.9582975412705589,,0.99479123118121,,,,,,,,,147.12447846854215,148.3907881222457,144.96176346641366,150.5535031243742,143.6954538127101,151.81981277807776,141.5327388105816,,,,,,,,,,,,,,,,,,,,,-223964524.26807827,-163585969.6404094,-103211662.37495151,-60374307.2654579,,,,,,,
2024-11-15 00:00:00-05:00,144.8284560077565,145.19836028928967,140.03983617411208,141.9392852783203,250132900,0.0,0.0,144.96175638834634,144.26924324035645,145.67021789550782,144.90732395501786,,145.20130340850602,,145.26977380336075,,145.31201053033124,,145.32764756217915,,145.32693146587795,,145.31429238097232,,145.28815657197188,,145.25821329971308,,145.2460756357558,,145.23958138139494,,,,,-0.01791234581546064,0.10704898067957098,-0.12496132649503162,-0.3993298545549919,0.2647500018039666,,,,,,,,,,,,,,,,,,,,,145.32764756217915,,,,,,,19.85364386406564,,,,,,,,,,,,,,,,,,,-48938200.0,,,,-1195291451.397705,179142989.24226022,-9.514836962499648e-08,,145.88033447329758,,,,,,,,,,140.18946838378906,149.52511649735143,,,,,,-3.2570157680905543,-4.2551798678962705,,,149.60709303241688,140.03983617411208,,,,,,,,,,,,,,-2.2926231919026967,,-2.331533153324533,,-2.304985741898809,,-2.2848470637214704,,-2.2723117704451012,,,,,,,,,147.06115032639227,148.61403437364058,145.16502671935322,150.51015798067962,143.6121426721049,152.06304202792793,141.71601906506586,,,,,,,,,,,,,,,,,,,,,-289891747.51642436,-226738858.57841688,-137153496.0370375,-89585362.54137939,,,,,,,
2024-11-18 00:00:00-05:00,139.45999475223928,141.50940991238423,137.1106625740026,140.10980224609375,221205300,0.0,0.0,142.92233276367188,142.1895227432251,144.6485107421875,143.30815005204317,,144.06985870574775,,144.33159715658493,,144.56883791829733,,144.83070991302816,,144.8526469913521,,144.97851882388338,,145.08508385331,,145.15626456597803,,145.17804552463446,,145.18853880293423,,,,,-0.4308281726283951,-0.0005264499820222396,-0.4303017226463729,-1.7097897817808416,-0.39342992605763605,,,,,,,,,,,,,,,,,,,,,144.83070991302816,,,,,,,23.999970888260595,,,,,,,,,,,,,,,,,,,-270143500.0,,,,-404691342.9885864,95738084.63785356,-6.580189360059274e-08,,144.75459518761076,-3.5178310373962294,,,,,,,,,139.89952087402344,149.14570528442187,,,,,,-1.288919433854574,-4.184060381482057,-3.5178310373962294,,149.60709303241688,137.1106625740026,,,,,,,,,,,,,,-2.925066301255553,,-3.2596040368574775,,-3.429216481169475,,-3.4765721858256486,,-3.4980285625257923,,,,,,,,,142.39249391390737,144.74515165370266,139.58662753852508,147.55101802908496,137.2339697987298,149.90367576888025,134.4281034233475,,,,,,,,,,,,,,,,,,,,,-209454084.24910906,-218096471.413763,-150299057.5301414,-67797413.88362157,,,,,,,
2024-11-19 00:00:00-05:00,141.2794937524248,147.08782570288798,140.94958652618317,146.9678497314453,227834900,0.0,0.0,143.00564575195312,144.5786862373352,144.39258422851563,144.52804994517723,,144.71385671145833,,144.81091580655954,,144.9115538916042,,145.0342470385917,,145.04493814954236,,145.1068627534035,,145.1589178093153,,145.19213753955165,,145.20175154061872,,145.20624338928758,,,,,-0.20234728970305582,-0.04089061792622896,-0.16145667177682688,-0.5982182162924232,-0.4616926894692318,,,,,,,,,,,,,,,,,,,,,145.0342470385917,,,,,,,80.95234382512027,41.601986192482165,,,,,,,5.004284672444462,,,,,,,,,,,-42308600.0,,,,1562502563.0203247,305275867.2639209,1.2685915052716768e-07,,144.7929936876491,-0.8631732212298494,,,,,,,,,136.98016357421875,148.4236027217967,,,,,,4.8947663728094115,0.17035341052623915,-0.8631732212298494,,149.28719347067064,137.1106625740026,,,,,,,,,,,,,,1.4894829667171225,,1.3332042137186435,,1.2461734693463768,,1.2230085058221147,,1.2131753435938653,,,,,,,,,139.57662491082684,142.04258724765108,137.64383990926945,143.97537224920848,135.1778775724452,146.44133458603272,133.2450925708878,,,,,,,,,,,,,,,,,,,,,9474446.1327824,-104311012.6404903,-121249329.59142798,16938316.95093769,,,,,,,
2024-11-20 00:00:00-05:00,147.36774356025674,147.5176944558783,142.68907730947365,145.84817504882812,309871700,0.0,0.0,144.30860900878906,145.21343064308167,144.3166046142578,144.9680916463942,145.15961456298828,144.96592745309607,,144.9995083960629,,145.04535691406477,,145.11176399194753,,145.11795968584104,,145.15468935310832,,145.1859475049825,,145.2051283813195,,145.2103134413897,,145.2126307689845,,,,,-0.11035087702498458,-0.05478266974598009,-0.055568207279004495,-0.19828245326201,-0.37388927740015787,,,,,,,,,,,,,,,,,,,,,145.11176399194753,,,,,,,73.75537366532538,59.56922945956875,,,,,,,4.940017889978155,,,,,,,,,,,-352180300.0,,,,-346955497.34954834,212099958.03342533,1.6902167338291928e-08,,144.89044595631492,-0.25979831586579144,,,,,,,,,137.46005249023438,147.74482631292906,,,,,,-0.7618500812682338,2.753916762961785,-0.25979831586579144,,148.9572739334313,137.1106625740026,,,,,,,,,,,,,,0.585289331083181,,0.5074785369720011,,0.45612371942739494,,0.44285396437234603,,0.4376646001646383,,,,,,,,,145.00175398683882,149.05392144749447,142.91568227078966,151.13999316354364,138.863514810134,155.1921606241993,136.77744309408484,,,,,,,,,,,,,,,,,,,,,105066653.20142134,377820.2804655209,-80100969.0836372,80478789.36410272,,,,,,,
2024-11-21 00:00:00-05:00,149.30720000657334,152.84617867409492,140.65967008206871,146.62796020507812,400946600,0.0,0.0,146.48132832845053,145.9206954240799,144.29861450195312,145.52138116595552,145.33581733703613,145.33526806464764,,145.29559054315658,,145.27144309849524,,145.2561636312933,,145.25523246031713,,145.24973908549347,,145.2424970226333,,145.23330326891866,,145.22909021971668,,145.22671364894563,53.371655480249494,,,,0.025188728016530604,-0.03878839019347795,0.06397711821000855,0.27380783822027865,-0.1579902388600124,,,,,,,,,,,,,,,,,,,,,145.2561636312933,,,,,,,60.482907395834914,71.73020829542685,,,,,,,6.053982686021674,,,,,,,,,,,48766300.0,,,,312652207.12890625,226464565.04706547,5.01366392610417e-08,,145.22574515013739,-0.06130850763444322,,,,,144.97842062404874,,,,134.26075744628906,137.1106625740026,,,,,,0.5346554086048227,4.65217840186203,-0.06130850763444322,,152.84617867409492,137.1106625740026,,,,,,,,,,,,,,0.9170062607824276,,0.9443981855853495,,0.9538965597850643,,0.9602872789976226,,0.9648683227244982,,,,,,,,,145.35164893806004,148.01422056664643,143.18560342024176,150.1802660844647,140.52303179165537,152.8428377130511,138.3569862738371,,,,,,,,,,,,,,,,,,,,,96843795.94755208,48610808.1140088,-47929193.623420954,96540001.73742975,,,,,,,
2024-11-22 00:00:00-05:00,145.888140786496,147.11779901269117,141.05953942682146,141.90928649902344,236406200,0.0,0.0,144.7951405843099,143.91499096155167,144.29261474609376,144.3173496103115,144.54354286193848,144.57393882784226,144.98141632080078,144.67989889876873,,144.79113501285642,,144.93741342821997,,144.95105555474495,,145.03422601539862,,145.11178288445254,,145.1674811546633,,145.18511930950885,,145.19370442357328,43.54272966779577,,,,-0.24532474006090865,-0.0800956601669641,-0.16522907989394456,-0.7447633380508307,-0.35358127192361855,144.98141632080078,150.36147607956116,139.6013565620404,10.760119517520764,0.2144892473754616,,,,,,,,,,,,,,,,144.93741342821997,,,,,,,30.495497538798194,54.9112595333195,,,,,,,6.429587676027053,,,,,,,,,,,-187639900.0,241372450.0,,,-1115523719.8883057,34751952.91344103,-6.827549088022384e-08,,145.04322570259308,-0.021134937546044546,,,,,144.97842062404874,,,,138.27987670898438,137.42537289600443,,,,,,-3.218126815277944,-3.441952264842548,-0.021134937546044546,,152.84617867409492,137.1106625740026,152.84617867409492,137.1106625740026,,,,,,,,,,,-2.1189817976254472,-1.9149947026738403,,-2.0892651921763505,,-2.206916848357612,,-2.2444383754020962,,-2.2620938955922063,,,,,,,,,146.71126965374725,152.7628692254258,140.5763606333996,158.89777824577345,134.52476106172105,164.949377817452,128.3898520413734,,,,,,,,,,,,,,,,,,,,,-73244520.68906713,-12316856.287529163,-52531980.36262935,40215124.07510018,,,,,,,
