Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,ATR,ADX,Plus_DI,Minus_DI,CCI,Williams_R,OBV,Volume_MA_20,Volume_MA_50,VWAP,ROC_5,ROC_10,ROC_20,MFI,Tenkan,Kijun,Senkou_A,Senkou_B,Momentum,Volatility,Price_Change,Price_Change_5d,High_52w,Low_52w,High_20d,Low_20d,Dist_SMA_10,Dist_SMA_20,Dist_SMA_50,Dist_SMA_200,SMA_10_Slope,SMA_20_Slope,SMA_50_Slope,Pivot,R1,S1,R2,S2,Fib_382,Fib_500,Fib_618
2025-10-08 00:00:00-04:00,75.23999786376953,75.97000122070312,69.61000061035156,70.58999633789062,11488800,0.0,0.0,,70.58999633789062,,70.58999633789062,,70.58999633789062,,70.58999633789062,,70.58999633789062,,70.58999633789062,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,72.05666605631511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 00:00:00-04:00,73.6500015258789,78.31999969482422,71.5199966430664,72.29000091552734,24843500,0.0,0.0,,71.1566645304362,,70.89908807927911,,70.7519015357608,,70.65666318407246,,70.62365979487353,,70.60691180632483,,0.13561290078014565,0.02712258015602913,0.10849032062411652,,,,,,,,,,,,,,24843500.0,,,73.41511971192455,,,,,,,,,,,2.4082797362665387,,,,,,,,,,,,,72.05666605631511,74.50333150227866,68.14333089192709,78.41666666666667,65.69666544596355,,,
2025-10-10 00:00:00-04:00,74.41000366210938,84.91999816894531,73.43000030517578,78.33999633789062,52334400,0.0,0.0,,73.55110846625435,,72.25198048993575,,71.47457723120174,,70.95797036657513,,70.77645853829961,,70.68385792106679,,0.7229375957590207,0.16628558327662746,0.5566520124823933,,,,,,,,,,,,,,77177900.0,,,76.65053256077128,,,,,,,,,,,8.369062589213193,,,,,,,,,,,,,74.04333241780598,76.56666819254556,69.76666514078775,80.8433354695638,67.24332936604817,,,
2025-10-13 00:00:00-04:00,86.80000305175781,98.97000122070312,85.5,95.05999755859375,50242400,0.0,0.0,,80.72073816370082,,76.3988926842372,,73.7208077385724,,71.90314790351704,,71.25732069711731,,70.92640657417651,,2.508642937399614,0.6347570541012247,1.8738858832983891,,,,,,,,,,,,,,127420300.0,,,82.6279135945434,,,,,,,,,,,21.342866992982202,,,,,,,,,,,,,78.89666493733723,84.36332956949869,72.87333170572916,90.38666280110677,67.4066670735677,,,
2025-10-14 00:00:00-04:00,97.79000091552734,100.2509994506836,88.5999984741211,98.6500015258789,40359400,0.0,0.0,82.98599853515626,86.69715928442685,,80.44454883726296,,76.09501667069684,,72.95204412400182,,71.79975002045911,,71.20226324036261,,4.165493388355586,1.340904320952097,2.8245890674034886,,,,,,,,,,,,,,167779700.0,,,85.60097502557575,,,,,,,,,,,3.776566441706808,,,,,,,,,,,,,93.17666625976562,100.85333251953125,87.38333129882812,106.64666748046875,79.7066650390625,,,
2025-10-15 00:00:00-04:00,96.70999908447266,97.0,86.5,89.8499984741211,29991500,0.0,0.0,86.83799896240234,87.7481056809916,,82.15463058941897,,77.40501493768963,,73.61470900047708,,72.15718068290786,,71.38781284467862,,4.7141310379574435,2.0155496643531663,2.698581373604277,,,,,,,,,,,,,,137788200.0,,,86.39149328324235,27.284322333775595,,,,,,,,,,-8.920428703135197,27.284322333775595,,,,,,,,,,,,95.8336664835612,103.06733449300131,91.41633351643881,107.4846674601237,84.1826655069987,,,
2025-10-16 00:00:00-04:00,91.93000030517578,91.98999786376953,83.33000183105469,83.83999633789062,18653700,0.0,0.0,89.147998046875,86.44540256662461,,82.46106072550472,,78.01787030913734,,74.0157006607678,,72.38852356716495,,71.51171516799417,,4.61082268945097,2.534604269372727,2.0762184200782428,,,,,,,,,,,,,,119134500.0,,,86.39109813838796,15.97730706333748,,,,,,,,,,-6.688928478904188,15.97730706333748,,,,,,,,,,,,91.11666615804036,95.73333231608072,85.23333231608072,101.61666615804036,80.61666615804036,,,
2025-10-17 00:00:00-04:00,80.38999938964844,84.1500015258789,78.80000305175781,80.79000091552734,14927400,0.0,0.0,89.63799896240235,84.56026868292552,,82.15723166914519,,78.28188274784115,,74.28135949428778,,72.55488945525134,,71.6040364192134,,4.234033634114056,2.874490142320993,1.3595434917930627,,,,,,,,,,,,,,104207100.0,,,86.07487094695254,3.1273994028152994,,,,,,,,,,-3.637876378323346,3.1273994028152994,,,,,,,,,,,,86.38666534423828,89.44332885742188,80.78333282470703,95.04666137695312,77.72666931152344,,,
2025-10-20 00:00:00-04:00,83.5,83.98999786376953,78.052001953125,82.9000015258789,14957800,0.0,0.0,87.20599975585938,84.00684629724333,,82.29228073400586,,78.72170358384474,,74.61934545631097,,72.7597431596202,,71.7164340819663,,4.058896575241519,3.111371428905098,0.9475251463364209,,,,,,,,,,,,,,119164900.0,,,85.81797995392654,-12.791917047146544,,,,84.93050003051758,,,,,,2.611710095854236,-12.791917047146544,,,,,,,,,,,,81.24666849772136,83.6933339436849,78.34333546956381,86.59666697184245,75.89667002360027,,,
2025-10-21 00:00:00-04:00,80.37000274658203,80.88500213623047,73.23999786376953,74.11000061035156,17623700,0.0,0.0,82.29799957275391,80.70789773494607,82.64199905395508,80.80459343879598,,78.2824937768454,,74.59937114862629,,72.78648093092181,,71.74025066433829,,3.174229044968925,3.1239429521178637,0.05028609285106134,,,,,,,,,,,,,,101541200.0,,,85.1947609204783,-24.875824162141296,,,,85.885498046875,,,,,,-10.603137218017267,-24.875824162141296,,,,,-10.324046539621055,,,,,,,81.64733378092448,85.24266560872397,79.30466969807944,87.58532969156902,75.70933787027995,,,
2025-10-22 00:00:00-04:00,72.06999969482422,73.4800033569336,66.30999755859375,69.80000305175781,21854800,0.0,0.0,78.28800048828126,77.07193284054999,82.5629997253418,78.80375882297085,,77.47463751731325,,74.4111606350236,,72.72734275509679,,71.72094471794446,,2.101122439141392,2.9193788495225697,-0.8182564103811778,,,,,,,,,,,,,,79686400.0,,,84.06764781087048,-22.314964677643427,-1.1191292351842317,,,83.28049850463867,,,,-0.7899932861328125,,-5.815676053296015,-22.314964677643427,,,,,-15.45849438131125,,,,,,,76.07833353678386,78.91666920979819,71.27166493733725,83.7233378092448,68.43332926432292,,,
2025-10-23 00:00:00-04:00,70.875,71.45999908447266,68.0999984741211,68.44999694824219,10965600,0.0,0.0,75.21000061035156,74.19795420978073,82.17899932861329,76.92125666392927,,76.61514793930648,,74.17738951005178,,72.64264283812936,,71.68839797396733,,1.1287321905443122,2.5612495177269183,-1.4325173271826062,,,,,,,,,,,,,,68720800.0,,,83.54360000795688,-18.35639320357781,-5.311943448129563,,,83.28049850463867,,,,-3.8400039672851562,,-1.9341060809332289,-18.35639320357781,,,,,-16.706217516073966,,,,,,,69.86333465576172,73.41667175292969,66.24666595458984,77.03334045410156,62.693328857421875,,,
